 ,Area,Mean,Min,Max,Length,Length (mm),,,
1,1107,173.297,98.166,202.695,1107.158,1.643369867,,Conversion,673.712
17,1089,163.598,109.601,189.827,1088.728,1.616013964,,,
15,924,191.997,133.323,213.439,923.46,1.370704396,,,
13,916,173.178,116.149,198.88,915.903,1.359487437,,Column1,
10,912,182.043,131.207,199.93,911.394,1.352794666,,,
32,880,157.38,127.641,172.264,879.535,1.305505914,,Mean,1.210480443
7,857,172.318,118.657,198.282,857.227,1.272393842,,Standard Error,0.042058223
23,829,169.842,106.802,195.282,828.573,1.229862315,,Median,1.180386426
2,816,162.941,67.667,196.186,815.357,1.210245624,,Mode,#N/A
22,805,168.089,116.921,200.005,805.076,1.194985394,,Standard Deviation,0.18809009
33,786,144.721,56.057,162.35,785.405,1.165787458,,Sample Variance,0.035377882
4,759,158.149,94.394,183.623,758.799,1.126295806,,Kurtosis,0.598584682
25,747,160.07,84.056,177.915,746.759,1.108424668,,Skewness,1.027352203
21,724,181.699,148.667,197.554,723.951,1.07457044,,Range,0.654379022
27,723,178.825,61.862,200.65,722.327,1.072159914,,Minimum,0.988990845
12,714,159.677,109.242,189.594,713.193,1.058602192,,Maximum,1.643369867
3,694,156.967,54.963,178.333,693.41,1.029238013,,Sum,24.20960885
28,692,190.034,119.834,210.78,691.964,1.027091695,,Count,20
16,676,154.961,86.249,177.125,675.79,1.003084404,,,0
8,667,178.376,117.353,201.655,666.295,0.988990845,,,
26,664,166.899,147.139,182.186,663.629,0.985033664,,,
6,651,142.893,64.042,169.253,650.838,0.966047807,,,
20,649,154.387,84.411,179.851,648.811,0.963039103,,,
14,636,170.926,123.966,194.966,635.708,0.943590139,,,
19,634,176.988,107.775,206.932,634.019,0.941083133,,,
11,634,167.305,106.572,190.758,633.617,0.940486439,,,
9,634,167.878,125.629,197.336,633.576,0.940425582,,,
5,628,150.453,41.606,179.862,627.394,0.931249555,,,
18,612,162.788,122.418,189.165,611.86,0.908192225,,,
37,599,159.629,125.107,178.87,599.002,0.889106918,,,
40,596,159.901,126.698,179.279,595.763,0.884299226,,,
36,595,186.049,108.762,204.712,594.292,0.8821158,,,
24,591,171.958,110.577,186.515,591.373,0.877783088,,,
38,589,185.525,141.762,200.7,589.263,0.874651186,,,
30,581,175.094,137.907,192.98,580.125,0.861087527,,,
39,578,159.763,119.423,180.316,577.684,0.857464317,,,
29,565,189.714,154.754,215.492,564.738,0.838248391,,,
31,545,163.543,139.591,182.782,544.721,0.808536882,,,
35,532,168.802,130.768,190.472,531.821,0.789389235,,,
34,520,158.954,94.317,185.655,519.22,0.770685397,,,
