 ,Area,Mean,Min,Max,Length,Length (mm),,,
33,33,121.595,112.98,130.601,33.66,0.049641625,,Conversion,678.06
17,31,152.213,125.835,174.851,30.094,0.044382503,,,
15,29,127.898,112.002,150.148,29.104,0.042922455,,,
6,29,143.121,130.637,157.675,28.929,0.042664366,,Column1,
39,28,152.265,142.627,166.854,27.86,0.041087809,,,
35,27,163.931,145.124,176.78,27.156,0.040049553,,Mean,0.036956685
8,26,125.098,112.33,154,25,0.036869894,,Standard Error,0.001110652
38,25,143.124,133.903,152.6,24.955,0.036803528,,Median,0.035510132
36,25,131.419,109.378,153.513,24.578,0.03624753,,Mode,#N/A
3,25,144.969,131.896,154.793,24.083,0.035517506,,Standard Deviation,0.004966988
2,22,130.923,115.727,155,24.073,0.035502758,,Sample Variance,2.4671E-05
32,24,130.444,115.186,145.462,23.707,0.034962983,,Kurtosis,0.648130449
26,24,156.528,140.865,175.813,23.537,0.034712267,,Skewness,1.058821051
29,24,126.751,106.074,159.235,23.206,0.03422411,,Range,0.018846415
34,23,145.703,134.5,155.692,22.487,0.033163732,,Minimum,0.03079521
19,23,136.381,126.825,142.528,22.383,0.033010353,,Maximum,0.049641625
21,23,155.15,136.227,183.659,22.083,0.032567914,,Sum,0.739133705
5,23,135.323,123.709,171.177,22.023,0.032479427,,Count,20
37,22,138.056,118.873,160.777,21.378,0.031528183,,,0
1,21,158.538,134.336,170.091,20.881,0.03079521,,,
16,21,134.734,123.531,152.408,20.616,0.030404389,,,
31,21,142.027,135.639,149.792,20.616,0.030404389,,,
10,21,150.554,125.831,188.202,20.1,0.029643394,,,
40,21,152.965,146.485,169,20.025,0.029532785,,,
13,21,150.536,137.573,174,20,0.029495915,,,
7,20,163.019,146.573,190.474,19.946,0.029416276,,,
11,20,154.376,138.469,172.89,19.44,0.028670029,,,
24,19,141.476,118.292,169.039,18.111,0.026710026,,,
9,18,145.528,131.019,155.571,17.692,0.026092086,,,
4,18,153.354,129.992,173.24,17.464,0.025755833,,,
20,17,134.105,123.514,145.667,16.492,0.024322331,,,
28,17,158.776,146.791,179.358,16.492,0.024322331,,,
14,17,139.197,121,176.068,16.155,0.023825325,,,
30,17,167.986,154.668,180.717,16.125,0.023781081,,,
18,15,137.166,122.497,146.23,14.765,0.021775359,,,
22,15,163.202,153.036,170.369,14.422,0.021269504,,,
23,15,134.745,118.343,149,14.036,0.020700233,,,
12,14,133.058,124.421,147.463,13.892,0.020487862,,,
27,14,163.022,153.951,176.918,13.601,0.020058697,,,
25,13,148.081,138.676,155.954,12.042,0.01775949,,,
