 ,Area,Mean,Min,Max,Length,Length (mm),,,
21,1189,193.411,140.615,213.107,1188.868,1.720252177,,Conversion,691.101
35,1189,176.579,130.695,211.343,1188.567,1.71981664,,,
26,1096,186.298,99.339,209.775,1095.706,1.585449884,,,
9,1090,158.311,105.145,186.839,1089.96,1.577135614,,Column1,
33,1048,164.211,96.977,189.53,1047.956,1.516357233,,,
12,1015,173.741,123,190.187,1014.929,1.46856827,,Mean,1.403442767
5,973,165.849,127.383,181.957,972.428,1.407070747,,Standard Error,0.032862261
30,947,171.121,94.183,199.593,946.256,1.369200739,,Median,1.360431399
16,945,183.151,149,198.92,944.131,1.366125935,,Mode,#N/A
6,943,161.451,130.846,176.882,942.916,1.364367871,,Standard Deviation,0.146964499
27,938,197.81,154.358,227.06,937.475,1.356494926,,Sample Variance,0.021598564
31,933,171.232,133.611,191.488,932.522,1.349328101,,Kurtosis,0.244686318
19,917,171.738,125.374,186.602,916.948,1.326793045,,Skewness,1.110625675
20,901,181.842,127.333,201.559,901.114,1.303881777,,Range,0.474736688
40,896,166.098,94.333,185.778,895.893,1.296327165,,Minimum,1.245515489
25,894,171.387,109.644,196.445,893.674,1.293116346,,Maximum,1.720252177
32,888,161.309,123.253,176.442,887.922,1.284793395,,Sum,28.06885535
13,879,169.797,129.798,187.325,878.413,1.27103419,,Count,20
7,862,192.317,131.736,214.699,861.959,1.247225803,,,0
38,861,183.817,100.388,207.464,860.777,1.245515489,,,
1,847,165.735,95.186,184.78,846.569,1.224956989,,,
3,837,181.736,148.043,197.912,837.028,1.211151481,,,
39,832,171.872,92.219,190.517,831.636,1.203349438,,,
14,830,170.363,96.374,192.021,829.137,1.199733469,,,
4,827,176.502,130.223,194.706,826.398,1.195770228,,,
8,820,184.063,140.667,215.496,819.915,1.186389544,,,
34,790,172.885,85.68,199.822,789.914,1.142979101,,,
23,784,186.297,142.333,205.802,783.389,1.133537645,,,
22,761,194.544,148.993,230.561,760.627,1.100601793,,,
18,751,178.123,121.254,203.836,750.731,1.086282613,,,
2,732,181.332,122.412,196.193,731.794,1.058881408,,,
10,730,170.456,137.996,185.519,729.661,1.055795029,,,
11,726,179.433,122.55,200.301,725.682,1.050037549,,,
29,719,186.398,120.522,214.627,718.956,1.040305252,,,
36,707,165.304,121.208,183.567,706.884,1.022837472,,,
15,707,182.702,138.061,208.086,706.584,1.022403382,,,
17,688,182.35,114.184,213.116,687.906,0.995376942,,,
28,657,187.053,108.561,215.452,656.758,0.950306829,,,
37,644,189.569,93.77,211.885,644.196,0.932130036,,,
24,618,193.251,141.556,216.564,617.295,0.89320519,,,
