 ,Area,Mean,Min,Max,Length,Length (mm),,,
12,863,153.222,39.678,189.15,862.582,1.280735852,,Conversion,673.505
8,692,159.469,71.403,183.594,691.63,1.026911456,,,
39,690,164.471,58.119,197.011,690.021,1.024522461,,,
9,678,180.588,72.041,218.061,677.132,1.005385261,,,
22,674,167.816,93.288,186.234,673.451,0.999919822,,Column1,
37,673,148.585,74.947,170.08,672.881,0.999073504,,,
19,667,160.414,81.004,186.932,668.661,0.992807774,,Mean,0.951312165
4,668,163.121,89.891,193.998,667.768,0.991481875,,Standard Error,0.023604819
2,660,142.501,55.535,180.072,659.086,0.978591102,,Median,0.957468764
31,651,166.126,48.21,190.593,650.663,0.966084884,,Mode,#N/A
40,639,150.087,62.975,182.044,639.057,0.948852644,,Standard Deviation,0.10556396
33,633,152.326,79.366,175.094,632.665,0.939361994,,Sample Variance,0.01114375
32,618,145.949,81.865,174.204,617.288,0.916530686,,Kurtosis,4.107448304
24,607,155.289,88.663,182.635,606.431,0.900410539,,Skewness,1.360831151
6,593,176.605,63.87,212.333,595.034,0.883488616,,Range,0.492394266
38,580,135.992,75.116,168.1,579.06,0.8597709,,Minimum,0.788341586
29,574,180.71,69.805,204.835,573.897,0.852105033,,Maximum,1.280735852
20,572,184.126,99.782,206.974,571.463,0.848491103,,Sum,19.02624331
26,555,160.653,28.667,179.547,554.548,0.823376218,,Count,20
30,531,127.558,79.915,168.351,530.952,0.788341586,,,0
25,523,146.598,84.637,174.022,522.883,0.776360977,,,
34,513,156.908,85.635,188.139,512.241,0.760560055,,,
5,510,174.745,100.275,200.926,511.101,0.758867417,,,
14,509,154.434,70.904,179.032,508.605,0.755161432,,,
15,502,152.242,80.62,178.368,502.186,0.745630693,,,
13,501,154.532,32.893,183.316,500.383,0.742953653,,,
3,496,152.572,88.584,176.036,495.259,0.735345692,,,
28,493,169.125,75.654,195.793,492.29,0.73093741,,,
17,481,156.69,59.327,185.745,480.19,0.712971693,,,
18,480,159.952,94.2,189.003,479.291,0.711636885,,,
23,479,156.799,105.818,175.902,479.108,0.711365172,,,
21,477,135.241,55.052,156.943,476.289,0.707179605,,,
10,475,154.063,85.291,176.06,474.728,0.704861879,,,
1,472,141.141,53.271,190.712,472.461,0.701495906,,,
11,465,163.1,73.782,185.636,464.957,0.690354192,,,
16,455,147.085,63.182,172.005,454.698,0.675121937,,,
35,448,148.381,77.814,170.159,447.815,0.664902265,,,
27,446,155.619,81.18,179.825,446.024,0.662243042,,,
7,441,183.326,78.333,204.169,440.995,0.654776134,,,
36,440,143.672,68.213,169.86,439.299,0.652257964,,,
