 ,Area,Mean,Min,Max,Length,Length (mm),,,
38,260,198.589,166.099,212.631,259.153,0.384996383,,Conversion,673.131
34,246,166.275,141.39,179.866,245.43,0.364609563,,,
33,219,157.014,125.751,169.261,218.573,0.32471094,,,
32,218,163.574,121.333,186.431,217.863,0.323656168,,Column1,
35,212,178.585,76.333,201.041,211.527,0.314243438,,,
39,207,195.004,146.91,210.883,206.118,0.306207856,,Mean,0.265972374
3,201,171.701,127.016,187.023,201.241,0.298962609,,Standard Error,0.012931767
12,194,171.515,113.895,194.83,194.013,0.288224729,,Median,0.251843252
36,194,162.358,105.015,196.257,193.315,0.287187784,,Mode,#N/A
18,173,160.017,102.333,175.57,172.74,0.256621668,,Standard Deviation,0.05783262
8,167,192.907,157.678,205.655,166.307,0.247064836,,Sample Variance,0.003344612
37,163,181.676,148.608,190.018,162.404,0.241266559,,Kurtosis,-0.803248952
24,152,183.043,135.706,196.798,151.884,0.2256381,,Skewness,0.515564212
14,151,187.021,139.044,202.029,150.082,0.222961058,,Range,0.187122566
27,148,146.816,99.965,174.637,148.393,0.220451888,,Minimum,0.197873817
23,143,175.96,106.406,193.733,142.299,0.211398673,,Maximum,0.384996383
40,140,165.57,109.059,189.593,139.473,0.207200382,,Sum,5.319447478
26,134,170.664,122.009,192.184,133.408,0.198190248,,Count,20
4,133,150.551,106.527,174.582,133.267,0.197980779,,,0
9,133,188.29,144.667,206.647,133.195,0.197873817,,,
28,132,172.411,139,188.124,131.299,0.195057129,,,
5,130,169.492,108.667,182.246,129.125,0.191827445,,,
31,129,162.382,128.707,177.45,128.446,0.190818726,,,
1,125,185.227,149.001,197.816,124.643,0.185169009,,,
19,123,142.654,91.375,164.95,122.707,0.182292897,,,
30,122,156.485,107.64,171.967,121.711,0.180813244,,,
29,120,185.103,153.816,203.684,120.661,0.17925337,,,
7,115,153.559,84.152,176.605,114.846,0.170614635,,,
16,115,175.675,114.266,204.099,114.502,0.170103591,,,
20,114,179.003,124.305,197.616,113.914,0.169230061,,,
11,113,175.338,135.987,199.653,113.517,0.16864028,,,
22,114,167.44,139.071,186.229,113.06,0.167961363,,,
2,113,166.691,104.629,190.598,112.492,0.167117545,,,
25,112,152.146,85.926,175.127,111.836,0.166142994,,,
21,111,167.133,124,186.79,110.887,0.164733165,,,
13,111,186.214,140.667,198.754,110.595,0.164299371,,,
6,109,173.459,104.333,188.906,108.712,0.161501996,,,
10,105,160.186,92.32,188.792,104.485,0.155222386,,,
15,104,174.111,131.284,191.821,103.793,0.154194354,,,
17,103,155.843,123,173.324,103.078,0.153132154,,,
