 ,Area,Mean,Min,Max,Length,Length (mm),,,
36,746,142.664,79.171,167.254,745.709,1.099821983,,Conversion,678.027
40,719,154.259,95.333,179.254,718.535,1.059743934,,,
24,681,149.743,66.769,187.144,680.232,1.003252083,,,
21,680,149.869,83.437,182.868,679.48,1.002142983,,,
31,654,138.781,79.484,170.081,653.414,0.963699086,,Column1,
5,649,132.205,72.052,159.424,648.976,0.957153624,,,
34,648,139.201,81.859,167.179,648.019,0.955742175,,Mean,0.940582086
8,635,162.764,103.551,202.525,635.671,0.937530511,,Standard Error,0.013470719
18,630,149.6,86.476,168.055,630.01,0.929181286,,Median,0.921538523
27,625,163.045,61.77,206.048,624.897,0.921640289,,Mode,#N/A
22,625,136.043,83.348,173.249,624.759,0.921436757,,Standard Deviation,0.060242886
9,621,156.371,102.704,182.968,620.779,0.915566784,,Sample Variance,0.003629205
28,618,159.359,69.607,201.126,617.488,0.910712995,,Kurtosis,1.563661975
1,616,147.102,87.285,184.479,616.136,0.908718974,,Skewness,1.388055647
30,613,134.705,70.786,169.581,612.77,0.90375457,,Range,0.221907092
33,602,133.789,69,156.258,601.357,0.886921907,,Minimum,0.877914891
3,601,131.591,74.797,154.534,601.01,0.886410128,,Maximum,1.099821983
17,601,159.137,117.062,173.193,600.593,0.885795108,,Sum,18.81164172
35,600,131.102,57.726,169.459,599.716,0.88450165,,Count,20
14,595,152.524,85.833,171.964,595.25,0.877914891,,,0
39,594,165.318,99.856,189.072,593.212,0.874909111,,,
37,592,167.391,85,189.972,591.182,0.87191513,,,
12,575,148.847,73.284,181.343,575.038,0.848104869,,,
25,575,146.762,70.748,179.403,574.087,0.84670227,,,
4,570,139.28,89.333,162.916,569.872,0.840485703,,,
32,570,149.348,90.558,169.662,569.238,0.839550637,,,
13,569,166.544,107.502,188.594,568.861,0.838994612,,,
23,554,151.382,76.744,172.245,553.657,0.816570727,,,
26,552,148.163,88.364,175.353,552.092,0.814262559,,,
2,549,153.36,88.867,191.231,548.487,0.808945661,,,
15,548,152.541,105,165.865,547.984,0.808203803,,,
16,539,164.239,111.462,178.304,538.236,0.793826795,,,
6,538,157.744,110.185,183.923,537.167,0.792250161,,,
10,535,146.435,84.813,172.815,534.427,0.788209024,,,
29,535,156.91,57.829,183.994,534.131,0.787772463,,,
7,532,164.014,106.867,192.325,531.444,0.783809494,,,
20,529,163.599,98.745,186.547,528.889,0.780041208,,,
38,516,141.793,68.113,164.165,515.109,0.759717533,,,
19,500,161.131,96,178.596,499.98,0.737404263,,,
11,500,163.202,58.866,189.24,499.797,0.737134362,,,
