 ,Area,Mean,Min,Max,Length,Length (mm),,,
25,907,137.709,58.817,162.437,906.632,1.345726364,,Conversion,673.712
22,870,132.557,67.333,169.549,869.306,1.290322868,,,
11,810,140.839,79.417,169.376,809.867,1.202096742,,,
21,785,135.269,75.048,165.184,785.009,1.16519967,,,
30,785,139.92,94.491,158.302,784.543,1.16450798,,,
14,779,144.465,88.633,168.788,778.874,1.156093405,,Column1,
27,731,140.29,79.377,173.469,730.476,1.084255587,,,
1,712,123.134,32.976,183.135,712.104,1.056985774,,Mean,1.050290109
23,699,131.737,39.305,161.356,699.038,1.037591731,,Standard Error,0.028901446
36,681,142.296,102.743,163.699,680.155,1.009563434,,Median,1.005438526
31,675,152.435,108.352,174.875,674.597,1.001313618,,Mode,#N/A
24,653,122.449,68.667,152.025,652.723,0.968845738,,Standard Deviation,0.129251198
10,653,148.79,93.08,168.775,652.22,0.968099128,,Sample Variance,0.016705872
26,649,140.25,105.584,173.6,648.861,0.963113318,,Kurtosis,-0.065780453
7,641,152.023,85.282,173.583,640.366,0.950504073,,Skewness,0.944173018
28,641,151.676,68.354,184.027,640.345,0.950472902,,Range,0.44324281
29,632,144.239,32.049,189.906,631.385,0.937173451,,Minimum,0.902483554
2,626,134.1,71.969,182.841,625.968,0.929132923,,Maximum,1.345726364
19,622,135.601,47.335,165.055,621.378,0.922319923,,Sum,21.00580218
40,608,145.046,98.337,160.273,608.014,0.902483554,,Count,20
8,606,149.67,90.081,173.047,606.011,0.899510473,,,0
4,588,135.126,51.493,167.17,587.718,0.872357921,,,
20,585,131.455,68.437,161.863,584.406,0.867441874,,,
6,582,143.366,104.429,169.391,581.481,0.863100256,,,
32,579,146.08,86.758,166.605,578.955,0.85935088,,,
39,578,151.675,77.088,172.256,577.547,0.857260966,,,
38,575,167.678,123.12,182.534,574.484,0.852714513,,,
9,554,150.031,80.849,185.193,553.451,0.821494941,,,
35,549,135.192,93.669,153.935,548.39,0.813982829,,,
16,547,162.609,86.667,187.612,546.663,0.81141942,,,
15,545,136.249,90.461,157.927,544.661,0.808447823,,,
3,532,141.094,79.791,177.332,532.154,0.789883511,,,
5,523,124.05,45.262,159.555,522.32,0.775286769,,,
12,515,119.418,33.573,158.924,515.086,0.764549244,,,
34,507,136.515,87.288,154.55,506.264,0.751454627,,,
33,499,130.881,82.71,159.012,498.581,0.740050645,,,
17,497,165.402,89.235,189.672,496.063,0.736313143,,,
13,485,140.893,79.833,164.919,484.896,0.719737811,,,
18,485,136.871,64.98,179.68,484.637,0.719353374,,,
37,474,138.031,59.753,171.781,473.722,0.703152089,,,
