 ,Area,Mean,Min,Max,Length,Length (mm),,,
23,752,156.944,107.589,172.779,751.422,1.133366516,,Conversion,663
28,666,169.28,117.849,189.993,665.594,1.003912519,,,
36,665,150.521,94.83,167.52,664.245,1.001877828,,,
30,656,148.914,116.469,166.376,655.989,0.989425339,,,
7,618,173.182,130.681,186.447,617.758,0.931761689,,,
38,604,140.836,83.558,158.79,603.824,0.910745098,,Column1,
22,602,154.763,100.43,168.827,601.523,0.90727451,,,
32,581,167.415,93.333,188.678,580.272,0.875221719,,Mean,0.856449623
35,579,149.489,106.246,173.83,578.228,0.872138763,,Standard Error,0.025772695
26,575,154.423,105.812,170.868,574.82,0.866998492,,Median,0.859451735
34,565,150.852,102.313,168.427,564.813,0.851904977,,Mode,#N/A
17,537,156.326,111.335,169.7,536.216,0.808772247,,Standard Deviation,0.115258995
29,519,146.003,96.84,170.851,518.439,0.781959276,,Sample Variance,0.013284636
20,513,160.941,137.24,172.203,512.295,0.772692308,,Kurtosis,0.025408258
37,502,144.042,69.77,165.142,501.758,0.756799397,,Skewness,0.698233373
25,500,169.648,87.959,187.825,499.514,0.753414781,,Range,0.429182504
39,497,152.904,69.333,163.549,496.532,0.748917044,,Minimum,0.704184012
14,494,152.04,78.056,173.37,493.691,0.744631976,,Maximum,1.133366516
33,473,152.628,69.646,181.905,472.715,0.712993967,,Sum,17.12899246
8,467,193.644,140,211,466.874,0.704184012,,Count,20
27,463,172.902,137.869,191.323,462.488,0.697568627,,,0
13,448,152.417,71.118,165.792,447.532,0.675010558,,,
31,444,165.539,118,178.646,443.864,0.66947813,,,
16,443,142.763,87.32,152.521,442.461,0.667361991,,,
24,436,146.27,95.514,164.163,435.438,0.656769231,,,
6,419,155.784,103.667,171.695,418.813,0.631693816,,,
40,418,143.633,57.667,160.605,417.755,0.630098039,,,
4,417,161.216,79.086,189.881,416.629,0.628399698,,,
9,416,152.083,89.474,178.681,415.205,0.626251885,,,
19,406,172.991,111.776,186.141,406.012,0.612386124,,,
21,396,172.531,106.296,187.227,395.574,0.596642534,,,
18,387,158.056,110.718,168.793,386.497,0.582951735,,,
12,355,166.005,132.333,181.462,354.279,0.534357466,,,
2,354,166.147,114.091,179.003,353.328,0.532923077,,,
10,342,158.806,105.865,178.601,341.172,0.514588235,,,
15,339,149.546,77.203,159.931,338.426,0.510446456,,,
3,316,179.653,145.302,202.411,315.337,0.475621418,,,
5,312,165.66,96.013,181.015,311.071,0.469187029,,,
1,299,165.092,113.029,181.419,298.284,0.449900452,,,
11,232,166.355,112.333,178.885,231.817,0.349648567,,,
