 ,Area,Mean,Min,Max,Length,Length (mm),,,
28,831,179.214,51.744,219.328,830.067,1.220641888,,Conversion,680.025
5,783,161.528,105.125,184.937,782.582,1.150813573,,,
36,773,164.835,104.602,197.462,772.692,1.13626999,,,
7,767,166.211,88,198.351,766.809,1.127618838,,,
11,749,168.921,96.107,210.683,748.695,1.100981582,,Column1,
23,732,168.14,108.256,208.668,731.979,1.076400132,,,
16,723,166.81,97.5,209.994,722.309,1.062180067,,Mean,1.021569133
38,704,169.246,96.904,218.743,703.978,1.035223705,,Standard Error,0.020102286
20,698,191.161,117.927,211.589,697.725,1.026028455,,Median,1.006063012
32,685,159.268,65.35,192.077,684.297,1.006282122,,Mode,#N/A
30,684,193.253,144.529,218.507,683.999,1.005843903,,Standard Deviation,0.089900154
6,668,170.104,109.339,198.5,667.807,0.982033013,,Sample Variance,0.008082038
37,661,167.6,109.529,207.807,660.087,0.97068049,,Kurtosis,-0.515889518
14,654,161.733,109.951,181.896,653.42,0.960876438,,Skewness,0.634692486
1,646,168.252,34.667,196.193,645.866,0.949768023,,Range,0.308607772
8,640,166.887,87.698,194.353,639.938,0.941050697,,Minimum,0.912034116
31,631,176.828,85.333,203.505,630.337,0.926932098,,Maximum,1.220641888
2,629,166.137,91.816,195.13,629.083,0.925088048,,Sum,20.43138267
39,622,181.05,117.37,212.231,621.975,0.914635491,,Count,20
18,620,155.407,91.667,187.103,620.206,0.912034116,,,0
34,620,165.399,106.256,202.622,619.546,0.911063564,,,
26,615,182.503,117.333,201.58,614.298,0.903346201,,,
24,610,158.493,104.443,182.139,609.982,0.896999375,,,
4,602,151.038,100.667,173.859,601.515,0.884548362,,,
10,584,182.976,129.667,208.751,583.682,0.858324326,,,
35,581,165.24,89,193.602,580.731,0.85398478,,,
21,562,161.364,111.969,197.502,561.816,0.826169626,,,
40,553,166.081,62.916,197.835,553.018,0.813231866,,,
17,547,162.408,102.333,198.918,546.549,0.803718981,,,
15,536,155.551,100.08,194.471,536.308,0.78865924,,,
3,533,153.604,92.333,174.538,532.365,0.782860924,,,
33,529,158.509,79.333,184.734,528.795,0.777611117,,,
9,526,160.093,92.663,186.907,526.153,0.773725966,,,
25,519,165.286,92.667,185.664,518.331,0.762223448,,,
19,517,183.823,94.64,209.14,516.57,0.759633837,,,
29,517,159.342,112.644,192.361,516.241,0.759150031,,,
13,512,144.829,67.017,183.525,511.797,0.752614977,,,
22,507,147.244,104.38,173.63,507.714,0.746610786,,,
27,497,178.497,117,199.769,497.111,0.731018713,,,
12,497,159.895,111,208.098,496.321,0.729856991,,,
