 ,Area,Mean,Min,Max,Length,Length (mm),,,
24,165,175.693,154.991,192.297,165.017,0.242922126,,Conversion,679.3
22,138,142.213,83.222,163.334,137.452,0.202343589,,,
8,138,159.063,95.144,188.402,137.268,0.202072722,,,
17,124,142.848,70.667,161.813,123.816,0.182269984,,Column1,
31,124,142.746,81.477,164.153,123.516,0.181828353,,,
10,124,158.343,94,189.32,123.46,0.181745915,,Mean,0.167080966
14,120,121.275,70,137.333,119.339,0.175679376,,Standard Error,0.006062652
27,115,177.969,92.667,205.209,115.519,0.17005594,,Median,0.16235095
19,115,136.203,81,157.932,114.695,0.168842927,,Mode,#N/A
28,112,163.913,79.611,193.454,112.391,0.1654512,,Standard Deviation,0.027113005
15,109,116.746,80.798,130.957,108.179,0.159250699,,Sample Variance,0.000735115
35,106,138.652,83.667,159.814,105.626,0.155492419,,Kurtosis,1.871991451
33,105,128.968,88.399,173.954,104.982,0.154544384,,Skewness,1.154865333
34,105,137.947,82.681,165.906,104.785,0.15425438,,Range,0.111614898
25,105,163.977,82.909,200.892,104.771,0.15423377,,Minimum,0.131307228
20,100,139.44,87.673,178.73,99.658,0.146706904,,Maximum,0.242922126
39,94,142.607,73.7,180.092,93.705,0.137943471,,Sum,3.341619314
38,94,126.697,83.163,170,93.361,0.137437068,,Count,20
30,94,135.124,88.814,162.958,93.225,0.137236861,,,0
18,89,137.246,110.722,154.866,89.197,0.131307228,,,
29,87,105.482,61.035,158.624,86.732,0.127678493,,,
32,87,148.057,86.765,177.947,86.54,0.127395849,,,
40,86,145.584,81.835,173.723,85.463,0.125810393,,,
37,84,130.088,93.074,152.785,83.749,0.123287207,,,
11,82,131.344,91.244,175.423,81.802,0.120421022,,,
7,81,148.886,104,164.573,81.139,0.119445017,,,
13,79,113.514,86.59,139.333,78.86,0.116090093,,,
21,79,146.653,71.089,172.797,78.583,0.11568232,,,
23,79,109.613,40.509,160.383,78.567,0.115658766,,,
2,77,118.192,53.864,176.459,78.278,0.115233328,,,
26,78,140.22,93.333,187.123,78.095,0.114963933,,,
5,78,120.932,66.044,145.722,77.277,0.113759753,,,
16,78,115.458,76.913,135.988,77.191,0.113633152,,,
9,76,148.011,92.765,182.882,75.785,0.111563374,,,
12,74,118.267,84.309,147.356,73.947,0.108857648,,,
4,71,126.837,74.776,140.629,71.04,0.104578242,,,
1,66,140.377,96.229,156.788,66.276,0.097565141,,,
36,65,123.588,66.521,136.486,65.04,0.09574562,,,
6,57,118.242,91.569,138.494,56.56,0.083262182,,,
3,52,128.99,61.445,152.84,51.536,0.075866333,,,
