 ,Area,Mean,Min,Max,Length,Length (mm),,,
32,677,155.792,84.391,177.24,677.097,1.008449206,,Conversion,671.424
21,673,157.389,76,194.71,672.924,1.002234058,,,
10,638,146.575,75.52,188.643,637.435,0.94937774,,,
25,636,149.586,63.605,179.2,635.243,0.946113037,,Column1,
34,634,150.215,84.426,170.909,634.177,0.944525367,,,
40,630,145.236,68.912,172.274,630.027,0.938344474,,Mean,0.880501963
26,627,154.807,97.855,172.3,626.766,0.933487632,,Standard Error,0.017533255
24,624,142.245,74.381,159.714,623.641,0.928833345,,Median,0.900752729
8,620,146.865,35.708,182.68,619.409,0.922530324,,Mode,#N/A
31,613,163.634,82.756,192.291,612.987,0.912965578,,Standard Deviation,0.0784111
4,597,147.185,100.881,164.88,596.587,0.888539879,,Sample Variance,0.006148301
3,580,139.946,69.471,171.419,579.777,0.863503539,,Kurtosis,-1.331600163
11,555,154.387,76.069,177.083,554.695,0.826147114,,Skewness,-0.059514995
22,553,158.73,79.084,187.764,552.657,0.823111774,,Range,0.245883376
9,551,155.723,91.994,189.634,551.036,0.820697503,,Minimum,0.76256583
7,538,162.218,103.616,193.906,537.133,0.799990766,,Maximum,1.008449206
5,526,136.668,59.027,157.653,525.742,0.783025331,,Sum,17.61003926
37,523,149.393,79.667,183.941,523.235,0.779291476,,Count,20
33,522,158.462,88.055,179.933,521.23,0.776305285,,,0
6,512,151.422,91.75,174.04,512.005,0.76256583,,,
38,512,170.686,118,189.003,511.814,0.76228136,,,
29,512,156.051,95.333,170.232,511.722,0.762144338,,,
39,511,158.155,87.968,177.751,510.572,0.76043156,,,
36,510,143.237,37.646,165.003,509.573,0.758943678,,,
23,494,145.697,98.274,172.432,493.338,0.734763726,,,
35,493,167.985,87.631,188.293,492.718,0.733840316,,,
30,491,158.383,97.229,175.219,490.807,0.730994126,,,
1,480,142.918,69.23,165.17,480.104,0.715053379,,,
28,476,165.322,132,182.788,475.662,0.708437589,,,
2,470,141.658,32.6,171.143,469.949,0.699928808,,,
27,461,159.81,105.667,177.557,461.101,0.686750846,,,
12,444,120.551,86.436,160.148,444.378,0.661844081,,,
15,441,152.301,77.658,177.403,440.641,0.656278298,,,
17,440,139.343,54.751,164.873,439.869,0.655128503,,,
20,434,147.093,53.667,175.406,433.919,0.646266741,,,
14,430,135.895,72.892,176.457,429.698,0.639980102,,,
19,429,150.916,79.452,176.412,428.884,0.638767753,,,
18,418,136.375,100.667,161.668,417.234,0.621416571,,,
13,413,148.302,72.856,178.587,412.312,0.614085883,,,
16,381,119.474,50.269,168.561,382.689,0.569966221,,,
