 ,Area,Mean,Min,Max,Length,Length (mm),,,
33,573,116.763,66.8,148.835,572.076,0.847109622,,Conversion,675.327
36,545,133.71,61.097,161.422,544.161,0.805774092,,,
18,537,161.762,91.667,197.545,536.882,0.79499561,,,
38,524,145.142,94.634,174.303,523.793,0.775613888,,Column1,
40,517,151.47,88.565,180.971,516.607,0.764973117,,,
34,502,137.365,94.012,157.202,501.785,0.743025231,,Mean,0.708390158
14,484,151.561,51.853,175.375,483.844,0.716458841,,Standard Error,0.013383184
15,478,139.084,67.21,158.202,477.404,0.70692272,,Median,0.685013334
27,475,148.912,96.505,167.571,474.3,0.702326429,,Mode,#N/A
30,474,177.532,141.057,190.071,473.409,0.701007068,,Standard Deviation,0.059851418
19,452,146.402,88.277,177.763,451.807,0.669019601,,Sample Variance,0.003582192
17,451,118.792,57.619,148.605,450.364,0.666882858,,Kurtosis,-0.146339374
31,450,144.883,88.934,170.081,449.623,0.665785612,,Skewness,0.999734644
2,449,144.708,75.34,166.702,449.031,0.664909,,Range,0.192902105
39,447,145.991,79.677,167.589,446.583,0.661284089,,Minimum,0.654207517
16,445,135.185,68.6,159.826,444.689,0.658479522,,Maximum,0.847109622
20,445,154.968,73.509,188.966,444.37,0.658007158,,Sum,14.16780315
29,443,185.361,145.92,197.229,442.914,0.655851165,,Count,20
24,443,145.338,89.573,157.614,442.454,0.655170014,,,0
25,442,128.41,58.893,150.871,441.804,0.654207517,,,
28,430,143.624,81.019,164.385,429.253,0.635622447,,,
21,429,145.832,66.175,178.145,429.225,0.635580985,,,
6,429,138.954,47,165.163,428.953,0.635178217,,,
12,420,132.598,76.44,178.955,419.934,0.621823206,,,
4,409,106.39,59.026,148.769,408.621,0.605071321,,,
13,407,145.617,67.313,171.877,408.086,0.604279112,,,
35,404,131.141,38.136,153.658,403.274,0.597153675,,,
10,402,165.305,85.201,183.835,401.622,0.594707453,,,
32,401,145.386,58.893,172.787,400.428,0.59293942,,,
11,401,142.816,85.931,159.747,400.382,0.592871305,,,
3,390,149.513,65.333,177.45,389.743,0.577117456,,,
1,382,142.929,61.983,164.317,381.841,0.565416458,,,
37,380,129.326,57.967,167.746,379.625,0.562135084,,,
5,380,136.62,65.837,159.98,379.235,0.561557586,,,
7,370,134.499,45.673,156.28,369.951,0.547810172,,,
23,360,145.244,57.504,177.152,359.337,0.532093341,,,
26,356,123.066,73.831,144.757,355.967,0.527103166,,,
9,353,145.853,41.808,164.288,352.222,0.521557705,,,
8,351,131.695,54.85,163.003,350.359,0.518799041,,,
22,267,121.908,93.159,141.431,267.382,0.395929676,,,
