 ,Area,Mean,Min,Max,Length,Length (mm),,,
23,729,136.232,80.731,163.653,729.76,1.052246059,,Conversion,693.526
4,553,114.842,33.766,144.181,552.972,0.797334202,,,
5,455,120.755,62.892,142.914,454.634,0.655539951,,,
2,445,112.523,35.669,157.183,444.518,0.64095362,,Column1,
8,431,143.936,52.413,159.045,430.421,0.620627057,,,
1,403,141.896,59.774,159.048,402.886,0.580924147,,Mean,0.518487843
6,377,122.729,46.862,149.235,376.463,0.542824638,,Standard Error,0.038922096
34,372,115.002,64.108,148.383,371.744,0.536020279,,Median,0.472200754
28,341,127.533,49.255,158.274,340.788,0.491384606,,Mode,#N/A
22,335,124.364,66.696,158.691,335.094,0.483174387,,Standard Deviation,0.174064907
13,320,121.947,49.923,156.95,319.873,0.461227121,,Sample Variance,0.030298592
7,318,120.164,46.166,156.466,317.438,0.457716077,,Kurtosis,3.640182075
10,297,118.956,30.114,141.21,296.803,0.427962326,,Skewness,1.736650284
31,282,110.665,41.687,148.081,281.297,0.405604116,,Range,0.702833059
30,264,116.5,26.477,156.944,263.763,0.380321718,,Minimum,0.349413
3,263,124.235,65.464,161.446,263.34,0.379711792,,Maximum,1.052246059
38,261,149.148,82.333,170.122,260.683,0.375880645,,Sum,10.36975687
9,254,108.999,31.667,138.568,254.086,0.366368384,,Count,20
24,253,115.905,44.333,149.48,252.806,0.364522743,,,0
25,243,122.817,83.757,151.629,242.327,0.349413,,,
21,239,116.859,59.791,145.97,239.411,0.345208399,,,
33,227,119.913,42,140.72,227.076,0.327422476,,,
29,226,109.357,60.932,161.692,225.899,0.325725351,,,
26,209,124.583,36.333,151.52,209.162,0.301592154,,,
27,187,112.258,35.06,150.926,186.455,0.268850771,,,
39,179,115.889,44.555,161.563,178.323,0.257125183,,,
12,174,100.297,39.836,155.482,173.409,0.250039652,,,
37,173,107.261,30.349,135.421,172.597,0.248868824,,,
17,170,122.93,71.254,151.703,169.395,0.244251838,,,
15,163,119.168,85.29,157.181,162.619,0.234481476,,,
40,161,135.548,52.667,166.846,160.176,0.230958897,,,
14,147,102.16,61.444,136.379,147.297,0.212388577,,,
36,145,86.799,29.667,126.68,144.405,0.208218582,,,
18,144,99.386,46.353,125.349,143.546,0.206979983,,,
32,135,96.201,48.011,126.653,135.114,0.194821824,,,
35,123,106.748,21.437,145.278,123.876,0.178617673,,,
20,118,64.024,25.419,107.27,117.54,0.16948175,,,
19,98,105.321,76.704,137.527,97.971,0.141265072,,,
16,95,68.28,17.722,106.547,94.649,0.136475056,,,
11,92,101.752,39.461,147.559,91.749,0.132293526,,,
