 ,Area,Mean,Min,Max,Length,Length (mm),,,
30,78,136.926,80.4,178.185,77.353,0.11502493,,Conversion,672.489
21,42,97.446,74.48,115.213,41.374,0.061523683,,,
13,35,88.134,61.309,108.21,34.793,0.051737649,,,
26,34,84.686,65.227,104.667,33.85,0.050335396,,,
35,33,138.93,86.776,158.088,32.429,0.04822235,,Column1,
28,33,95.571,58.648,130.322,32.402,0.048182201,,,
25,32,103.673,76.898,122.146,31.808,0.047298915,,Mean,0.04524074
27,29,96.318,63.758,133.667,28.991,0.043109999,,Standard Error,0.004061301
31,29,97.829,70.766,123.543,28.97,0.043078772,,Median,0.040448989
36,28,78.587,38.667,122.864,27.843,0.041402908,,Mode,#N/A
29,27,120.149,73.333,197.039,26.56,0.03949507,,Standard Deviation,0.018162689
17,27,144.703,99,188.92,26.526,0.039444511,,Sample Variance,0.000329883
23,27,84.152,49.034,148.002,26.046,0.038730745,,Kurtosis,12.33616511
3,24,53.138,28.762,89.534,23.77,0.035346303,,Skewness,3.253812872
22,24,89.989,31.333,128.748,23.479,0.034913582,,Range,0.082875705
37,24,106.057,84.621,130.752,23.186,0.034477887,,Minimum,0.032149225
2,23,107.485,88.667,125,22.909,0.034065985,,Maximum,0.11502493
16,23,104.943,75.771,134.458,22.546,0.033526199,,Sum,0.9048148
11,23,96.326,47.879,138.879,22.023,0.032748491,,Count,20
24,22,101.401,78.025,131.634,21.62,0.032149225,,,0
5,21,99.92,88.236,116.799,20.459,0.030422802,,,
1,21,86.815,44.147,147.333,20,0.029740263,,,
6,19,91.508,69.394,115.909,18.358,0.027298588,,,
19,19,72.592,35.22,125.804,18.358,0.027298588,,,
14,19,103.282,67.352,136.628,18.065,0.026862893,,,
32,18,94.315,73.918,111.493,17.889,0.026601179,,,
15,18,77.589,62.172,104.137,17.493,0.026012321,,,
18,18,68.625,42.016,107,17.117,0.025453204,,,
34,18,142.548,113.628,176.333,17.088,0.025410081,,,
4,16,83.441,49.066,135.991,15.811,0.023511165,,,
9,16,111.145,91.368,150.861,15.811,0.023511165,,,
10,16,97.457,50.93,119.194,15.133,0.02250297,,,
39,16,90.875,52.667,112.333,15,0.022305198,,,
8,15,123.195,84.486,145.059,14.866,0.022105938,,,
38,15,73.051,36.607,113.333,14.866,0.022105938,,,
20,15,99.269,82.908,116.799,14.318,0.021291055,,,
7,15,77.256,27.529,125.667,14.036,0.020871717,,,
33,14,96.522,74.576,111.739,13.892,0.020657587,,,
12,14,105.33,79.751,142.783,13.342,0.01983973,,,
40,12,100.598,59.041,138.577,11.662,0.017341548,,,
