 ,Area,Mean,Min,Max,Length,Length (mm),,,
3,1071,171.891,76.223,214.395,1070.645,1.583391504,,Conversion,676.172
4,961,173.661,69.605,196.431,960.451,1.420424093,,,
20,910,166.164,93.206,183.784,909.706,1.34537662,,,
17,881,171.842,126.249,191.634,880.383,1.302010435,,,
7,844,165.064,129.667,182.648,843.132,1.246919423,,Column1,
29,808,161.418,111.928,184.623,807.589,1.194354395,,,
10,800,157.656,97,177.893,800.02,1.183160498,,Mean,1.162663568
37,797,165.814,101.667,180.097,796.809,1.178411706,,Standard Error,0.033697027
40,780,163.166,91.9,180.903,779.361,1.152607621,,Median,1.097088463
8,757,179.01,126.29,208.773,756.49,1.118783386,,Mode,#N/A
39,728,164.486,59.769,181.739,727.151,1.075393539,,Standard Deviation,0.150697685
1,725,168.151,112.787,190.344,724.527,1.07151287,,Sample Variance,0.022709792
28,721,174.989,111.667,193.938,720.908,1.066160681,,Kurtosis,1.931345141
27,721,175.612,87.667,193.27,720.071,1.06492283,,Skewness,1.476467165
21,714,164.196,70.735,180.51,714.071,1.056049348,,Range,0.572922274
22,714,165.236,119.045,182.821,713.409,1.055070308,,Minimum,1.01046923
14,712,167.598,37.148,195.182,711.318,1.051977899,,Maximum,1.583391504
18,710,164.518,61.428,187.072,709.852,1.049809812,,Sum,23.25327136
16,695,154.158,80.878,177.492,694.067,1.02646516,,Count,20
26,684,170.963,72.829,200.208,683.251,1.01046923,,,0
34,668,162.821,84.65,188.061,667.999,0.987912839,,,
36,662,174.538,92.585,199.166,661.635,0.978501032,,,
2,656,164.489,114.483,178.688,655.121,0.968867389,,,
11,626,167.668,116.955,192.187,625.102,0.92447188,,,
9,625,163.873,81.356,182.828,624.719,0.923905456,,,
15,624,157.703,122.701,174.777,623.51,0.922117449,,,
31,621,179.22,120.864,197.454,620.199,0.917220766,,,
13,621,161.283,56,188.641,620.079,0.917043297,,,
19,617,175.109,61.333,204.282,616.805,0.912201333,,,
33,616,177.316,125.542,195.214,615.405,0.910130854,,,
5,608,153.707,97.628,175.758,607.911,0.899047875,,,
23,607,145.806,94.358,162.601,606.319,0.896693445,,,
12,594,180.288,125.489,197.935,594.472,0.879172755,,,
35,583,155.053,106.576,174.952,582.725,0.861799956,,,
32,582,161.507,81.954,189.322,581.298,0.859689546,,,
25,577,149.906,124.102,167.851,576.487,0.852574493,,,
38,574,177.944,100.357,200.658,573.819,0.848628751,,,
30,561,149.898,75.082,174.715,560.871,0.829479777,,,
6,551,149.423,83.489,172.574,550.099,0.81354892,,,
24,518,148.116,67.083,165.11,518.161,0.766315375,,,
