 ,Area,Mean,Min,Max,Length,Length (mm),,,
18,127,177.923,111.402,195.093,128.053,0.189468716,,Conversion,675.853
24,115,147.171,100,163.783,114.825,0.169896412,,,
15,104,164.228,127.607,175.585,103.358,0.152929705,,,
14,102,150.351,88.775,172.611,101.159,0.149676039,,,
12,97,146.155,105.667,175.726,96.491,0.142769212,,Column1,
7,94,157.467,113.41,176.965,95.635,0.141502664,,,
32,93,134.924,108.812,163.587,94.95,0.14048913,,Mean,0.134263072
27,94,155.081,130.59,182.01,94.718,0.14014586,,Standard Error,0.004754411
28,94,148.952,107.029,174.508,93.769,0.138741709,,Median,0.135902334
26,92,138.444,98,163.817,92.076,0.136236726,,Mode,#N/A
11,92,151.329,112.044,178.383,91.624,0.135567942,,Standard Deviation,0.021262373
29,86,177.636,140.667,191.569,86.119,0.127422679,,Sample Variance,0.000452089
16,85,135.112,115.338,153.65,85.246,0.126130978,,Kurtosis,1.152785241
19,79,140.387,104.394,158.428,82.248,0.121695102,,Skewness,0.858663214
30,82,176.149,130,201.354,81.994,0.121319281,,Range,0.08634274
2,80,141.261,93.644,167.681,80.671,0.119361755,,Minimum,0.103125976
21,75,177.565,143.667,194.594,74.827,0.110714904,,Maximum,0.189468716
4,75,150.195,101.844,182.498,74.749,0.110599494,,Sum,2.68526144
33,73,154.383,94.857,169.35,72.632,0.107467156,,Count,20
8,70,146.325,109.122,171.742,69.698,0.103125976,,,0
23,69,156.812,111.62,178.945,68.951,0.102020706,,,
13,69,174.423,109.948,200.976,68.627,0.101541311,,,
25,66,132.457,85.453,152.923,68.048,0.100684616,,,
31,66,150.673,120.03,172.375,66.2,0.097950294,,,
20,66,106.84,85.157,155.656,66.023,0.097688403,,,
5,66,141.048,103.917,169.713,66.001,0.097655851,,,
17,61,124.092,106.151,150.707,61.866,0.091537657,,,
39,62,141.767,92.173,165.179,61.598,0.091141121,,,
3,60,135.43,115.667,150.239,61.316,0.09072387,,,
1,61,119.451,79.705,150.384,60.778,0.089927839,,,
6,60,134.39,89.506,160.542,59.734,0.088383125,,,
40,57,129.908,105.762,156.99,56.824,0.084077455,,,
10,54,150.597,87.743,178.595,53.484,0.079135552,,,
22,51,141.599,114.67,172.721,50.182,0.074249874,,,
34,48,127.413,110.259,143.306,48.205,0.071324682,,,
9,48,141.846,122.301,163.741,47.982,0.070994728,,,
38,47,127.812,113.989,139.935,47.042,0.069603893,,,
37,43,148.584,130.207,157.63,43.147,0.063840806,,,
35,43,173.706,139.895,193.026,42.865,0.063423555,,,
36,28,144.527,124.359,158.879,27.659,0.04092458,,,
