 ,Area,Mean,Min,Max,Length,Length (mm),,,
14,21,142.554,121.533,255,20,0.029841393,,Conversion,670.21
13,18,176.572,133.727,255,17.205,0.025671058,,,
1,15,137.551,119.897,159.863,15.318,0.022855523,,,
5,16,199.559,123.253,255,15,0.022381045,,Column1,
10,15,184.482,151.092,255,14.318,0.021363453,,,
16,15,155.705,134.053,173.986,14.318,0.021363453,,Mean,0.019889139
7,14,171.954,149.762,255,13.601,0.020293639,,Standard Error,0.000785608
17,14,180.218,129.893,255,13.601,0.020293639,,Median,0.019775891
19,14,128.689,108.249,161.712,13.454,0.020074305,,Mode,0.021363453
11,14,193.252,164.745,255,13.342,0.019907193,,Standard Deviation,0.003513348
4,13,180.944,136.783,255,13.166,0.019644589,,Sample Variance,1.23436E-05
12,13,162.292,148.58,172.899,12.806,0.019107444,,Kurtosis,2.274214574
18,13,134.294,116.005,149.989,12.369,0.018455409,,Skewness,1.245527697
9,13,181.669,154.639,255,12.042,0.017967503,,Range,0.014920696
3,12,172.229,130.286,255,11.662,0.017400516,,Minimum,0.014920696
20,12,154.235,111.345,255,11.402,0.017012578,,Maximum,0.029841393
6,12,162.822,115.573,255,11.18,0.016681339,,Sum,0.397782785
8,12,164.501,126.467,255,11.18,0.016681339,,Count,20
15,11,146.971,129.656,161.333,10.634,0.015866669,,,0
2,11,177.042,155.8,255,10,0.014920696,,,
