 ,Area,Mean,Min,Max,Length,Length (mm),,,
5,889,163.618,122.168,181.904,888.396,1.306628034,,Conversion,679.915
26,887,148.965,36.038,170.43,886.139,1.303308502,,,
24,809,155.607,59.133,177.018,809.459,1.190529699,,,
31,774,172.88,129.776,198.098,773.412,1.137512777,,,
27,746,147.801,60.279,169.354,745.654,1.096687086,,Column1,
25,723,161.291,37.705,178.359,722.758,1.063012288,,,
1,722,170.185,71.538,190.302,721.806,1.061612113,,Mean,1.003954906
10,694,186.342,88.738,209.528,693.34,1.019745115,,Standard Error,0.031752337
2,663,159.687,34.722,181.534,662.911,0.974990992,,Median,0.956179081
23,652,160.983,61.333,177.327,651.244,0.957831494,,Mode,#N/A
33,649,152.363,76.592,176.731,648.997,0.954526669,,Standard Deviation,0.14200077
12,647,163.683,96.669,180.669,646.835,0.95134686,,Sample Variance,0.020164219
16,639,176.457,55,196.622,638.263,0.938739401,,Kurtosis,0.090809822
39,620,187.733,113.437,206.522,619.426,0.911034468,,Skewness,0.965812653
7,620,156.744,68.333,199.297,619.111,0.910571174,,Range,0.460126633
37,597,164.864,112.462,189.287,596.272,0.876980211,,Minimum,0.846501401
30,585,153.834,33.466,174.04,585.495,0.8611297,,Maximum,1.306628034
35,585,164.262,123.333,175.706,584.457,0.859603039,,Sum,20.07909812
29,583,155.097,39.727,177.986,582.556,0.856807101,,Count,20
18,576,157.004,71.23,173.315,575.549,0.846501401,,,0
13,569,148.275,32.696,167.611,568.901,0.836723708,,,
28,547,157.69,91.413,175.093,546.471,0.80373429,,,
3,544,158.131,87.305,178.805,543.857,0.799889692,,,
8,537,152.177,102.438,175.238,536.257,0.788711824,,,
19,525,166.532,118.727,180.345,524.981,0.772127398,,,
9,521,157.743,94.962,174.144,520.496,0.765530985,,,
6,517,162.071,39.333,177.957,516.904,0.760247972,,,
4,510,161.545,38.647,183.667,509.334,0.749114228,,,
22,505,178.003,139.618,192.889,504.282,0.741683887,,,
32,499,160.43,101.01,177.768,498.869,0.733722598,,,
21,498,172.373,86.909,199.321,497.521,0.731739997,,,
34,489,171.393,115.95,195.474,488.34,0.718236838,,,
17,472,175.68,115,193.664,471.77,0.693866145,,,
38,459,169.404,117.521,191.578,458.389,0.674185744,,,
14,444,152.038,97.333,173.211,443.872,0.652834545,,,
40,423,165.493,94.864,180.716,422.376,0.621218829,,,
20,420,171.463,65.096,190.251,419.946,0.617644853,,,
11,420,187.403,140.085,199.223,419.65,0.617209504,,,
36,419,176.704,131.201,195.095,418.541,0.615578418,,,
15,400,158.052,107.567,172.088,399.882,0.588135282,,,
