 ,Area,Mean,Min,Max,Length,Length (mm),,,
6,728,147.026,37.893,176.802,728.036,1.084316319,,Conversion,671.424
17,664,127.745,37.002,194.687,664.074,0.989053117,,,
5,575,144.484,53.667,184.143,574.48,0.855614336,,,
10,494,156.859,50,184.94,493.576,0.735118197,,,
18,487,132.943,46.017,180.655,486.637,0.724783445,,Column1,
7,478,149.453,58.533,180.898,477.07,0.710534625,,,
14,430,129.995,28.047,171.295,429.215,0.639260735,,Mean,0.555478878
9,399,137.914,57.116,178.606,398.498,0.593511701,,Standard Error,0.051947376
3,355,129.335,39.937,160.368,354.677,0.528245937,,Median,0.505159184
12,345,119.268,47.831,170.498,344.282,0.512763917,,Mode,#N/A
11,334,137.799,54.445,171.658,334.07,0.497554451,,Standard Deviation,0.232315729
15,292,133.695,88.82,168.613,291.477,0.434117637,,Sample Variance,0.053970598
8,290,152.09,112.911,181.599,289.79,0.431605066,,Kurtosis,0.006145068
20,259,137.504,62.264,170.731,258.986,0.385726456,,Skewness,0.885034011
1,256,147.151,79.658,181.445,255.164,0.380034077,,Range,0.797205641
4,245,136.278,57.464,171.98,244.712,0.364467162,,Minimum,0.287110678
19,237,161.751,26.333,194.363,237.035,0.353033255,,Maximum,1.084316319
26,205,113.076,22.197,153.287,204.93,0.305216972,,Sum,11.10957755
2,200,135.604,43.145,169.014,199.755,0.297509472,,Count,20
16,193,142.617,72.637,186.968,192.773,0.287110678,,,0
13,183,127.801,43.335,165.713,183.053,0.272633984,,,
34,168,118.662,94.682,150.081,167.506,0.24947872,,,
25,166,97.604,45.825,147.111,165.611,0.24665636,,,
35,159,122.837,38.087,149.345,158.813,0.23653161,,,
32,155,123.105,46.508,145.607,154.877,0.230669443,,,
33,129,90.195,48.502,126.618,128.478,0.191351516,,,
37,109,93.509,27.776,127.923,108.396,0.16144195,,,
30,98,92.652,59.272,125.23,97.477,0.145179499,,,
27,93,90.728,37.266,133.501,92.154,0.137251573,,,
39,87,63.126,26.385,117.081,86.751,0.129204497,,,
22,87,85.035,56.321,116.61,86.575,0.128942367,,,
24,86,120.603,56.784,143.477,85.572,0.127448527,,,
40,83,92.697,41.331,119.314,83.138,0.123823396,,,
36,78,107.161,81.461,124.967,77.842,0.115935683,,,
29,78,103.09,56.19,136.959,77.728,0.115765895,,,
28,76,98.928,38.848,166.074,75.082,0.111825017,,,
38,72,99.156,65.779,141.135,71.401,0.106342639,,,
31,70,103.959,64.462,131.367,70.014,0.10427688,,,
21,63,77.735,31.287,104.332,62.256,0.092722333,,,
23,60,86.544,31.994,108.379,59.053,0.087951875,,,
