 ,Area,Mean,Min,Max,Length,Length (mm),,,
28,983,174.787,123.667,192.237,982.532,1.4579097,,Conversion,673.932
26,977,174.254,131.388,191.516,976.988,1.449683351,,,
27,947,170.527,109.279,255,946.7,1.404741131,,,
30,842,200.444,122.481,215.946,841.872,1.249194281,,Column1,
25,830,190.581,123.907,208.775,829.319,1.230567772,,,
22,790,185.904,136.91,255,789.327,1.171226474,,Mean,1.104788243
7,766,180.112,125.655,255,765.849,1.136389131,,Standard Error,0.038385546
2,747,167.877,141.664,255,747.387,1.108994676,,Median,1.040304511
1,714,188.453,116.303,255,714.005,1.059461489,,Mode,#N/A
29,708,188.966,102.859,255,707.636,1.05001098,,Standard Deviation,0.17166538
20,695,183.752,148.264,255,694.553,1.030598043,,Sample Variance,0.029469003
6,684,175.041,116.594,190.357,683.749,1.014566752,,Kurtosis,0.048008449
24,680,197.447,127.775,255,679.299,1.007963711,,Skewness,1.03351782
36,679,171.998,75.326,235.966,679.052,1.007597206,,Range,0.562346053
10,676,172.385,104.917,255,675.975,1.003031463,,Minimum,0.895563647
11,671,172.982,109.676,255,670.615,0.995078138,,Maximum,1.4579097
31,638,200.96,132.516,255,637.278,0.945611723,,Sum,22.09576485
12,636,162.814,81.904,255,636.13,0.943908287,,Count,20
33,630,173.45,121.047,196.31,629.228,0.933666898,,,0
9,604,194.746,127.996,255,603.549,0.895563647,,,
8,603,175.447,113.754,255,603.205,0.89505321,,,
32,599,194.042,130.667,255,598.906,0.888674228,,,
19,593,160.548,113.932,255,592.829,0.879656998,,,
13,589,172.112,129.667,255,588.66,0.873470914,,,
23,575,182.958,127.667,255,574.627,0.852648338,,,
40,554,177.905,121.333,195.862,553.236,0.820907747,,,
37,540,187.938,129.414,206.369,539.322,0.800261747,,,
34,537,167.827,138.521,255,536.677,0.796337019,,,
18,523,155.235,122.15,255,523.542,0.776846922,,,
39,523,171.777,113.785,198.364,523.119,0.776219262,,,
14,521,179.173,95.355,189.072,520.967,0.773026062,,,
21,517,174.679,94.998,255,516.814,0.766863719,,,
5,509,168.018,126.197,255,508.789,0.75495599,,,
4,503,172.087,115.791,255,502.854,0.746149463,,,
3,500,171.989,115.791,255,500.026,0.741953194,,,
17,467,164.59,103.862,184.522,467.011,0.692964572,,,
35,463,179.584,127.552,229.314,462.206,0.685834773,,,
16,447,151.945,101.477,255,447.138,0.663476434,,,
38,438,186.637,129.786,202.01,437.079,0.648550596,,,
15,410,175.194,120.393,255,409.386,0.607458913,,,
