 ,Area,Mean,Min,Max,Length,Length (mm),,,
36,144,155.975,90.667,174.288,145.023,0.212706384,,Conversion,681.799
33,118,142.935,66.162,183.973,118.035,0.173122871,,,
9,111,144.516,93.578,182.582,110.931,0.162703377,,,
39,99,153.005,53.254,182.847,99.578,0.146051842,,,
40,97,139.954,106.444,182.457,97.292,0.142698948,,Column1,
25,97,118.773,70.323,143.105,97.169,0.142518543,,,
27,91,128.92,75.677,160.256,91.79,0.134629121,,Mean,0.131226138
32,91,154.152,124.358,180.691,90.936,0.133376552,,Standard Error,0.006077519
22,89,182.537,150.746,213.288,88.105,0.129224302,,Median,0.123083196
12,87,153.571,110.333,174.544,86.526,0.12690837,,Mode,#N/A
3,81,129.331,31.667,147.301,81.31,0.119258022,,Standard Deviation,0.027179492
15,81,104.044,79.123,161.451,81.028,0.11884441,,Sample Variance,0.000738725
23,81,128.358,59.248,155.055,80.477,0.118036254,,Kurtosis,3.171310922
20,81,137.105,104.706,165.173,80.474,0.118031854,,Skewness,1.61348799
6,78,115.508,90.027,153.674,79.039,0.115927128,,Range,0.109935626
37,78,148.12,106.591,171.762,78.126,0.114588024,,Minimum,0.102770758
21,73,162.508,124.932,188.166,72.359,0.106129519,,Maximum,0.212706384
35,71,96.339,57.667,158.544,70.697,0.103691851,,Sum,2.62452277
38,70,138.063,92.557,163.309,70.433,0.10330464,,Count,20
34,68,111.318,61.298,138.015,70.069,0.102770758,,,0
26,69,117.35,78.818,139.524,69.586,0.102062338,,,
29,68,117.857,77.667,143.587,67.554,0.099081988,,,
31,67,127.515,99,151.876,66.76,0.097917421,,,
8,64,150.083,97.587,183.305,64.549,0.09467453,,,
19,65,88.074,57.282,115.393,64.333,0.094357721,,,
4,64,152.454,120.667,168.61,64.029,0.093911842,,,
5,64,139.388,101.426,156.435,63.708,0.093441029,,,
7,61,115.892,61.72,154.728,60.657,0.088966103,,,
1,61,109.352,78,140.839,60.636,0.088935302,,,
11,60,142.38,115.667,158.445,60.501,0.088737296,,,
10,60,95.783,66.608,125.731,60.022,0.088034743,,,
24,60,150.135,106.147,171.737,59.664,0.087509662,,,
28,59,118.969,71.049,150.421,59.247,0.086898045,,,
30,58,113.082,81.64,143.667,58.755,0.086176424,,,
2,57,109.172,44.173,140.193,56.532,0.082915933,,,
14,54,121.616,81.327,150.925,54.129,0.079391434,,,
16,53,129.332,106.116,150.457,52.549,0.077074035,,,
13,45,153.733,97.667,172.652,44.644,0.065479709,,,
18,41,85.082,59.179,135.773,40.991,0.060121825,,,
17,39,109.229,86.526,132.988,38.307,0.056185181,,,
