 ,Area,Mean,Min,Max,Length,Length (mm),,,
36,76,148.606,54.543,180.429,76.058,0.111554872,,Conversion,681.799
16,58,112.294,77,145.757,57.345,0.084108366,,,
17,55,110.105,85.067,134.036,54.927,0.080561866,,,
2,48,151.873,110.573,202.445,47.462,0.069612892,,,
5,47,130.482,84.862,166.877,46.675,0.068458593,,Column1,
20,47,92.062,49.599,160.147,46.166,0.067712038,,,
4,46,155.347,99.773,175.646,45.75,0.067101888,,Mean,0.061857894
31,45,134.796,91.585,175.076,44.514,0.065289037,,Standard Error,0.003680929
15,42,137.223,76.757,163.003,41.907,0.061465329,,Median,0.05912813
32,42,112.714,79.626,149.122,41.588,0.060997449,,Mode,#N/A
35,40,136.22,124.266,148.955,39.039,0.057258811,,Standard Deviation,0.016461617
7,38,139.572,102.641,182.328,37.878,0.055555963,,Sample Variance,0.000270985
29,38,120.751,80,148.547,37.827,0.055481161,,Kurtosis,3.246844061
10,37,143.181,101.939,175.319,36.39,0.053373502,,Skewness,1.517142523
18,35,70.12,60.955,79,34.508,0.050613157,,Range,0.06811685
40,34,102.328,71.058,158.353,34.437,0.050509021,,Minimum,0.043438022
38,32,142.132,107.231,187.096,31.481,0.046173432,,Maximum,0.111554872
22,31,143.956,123.23,167.911,30.149,0.044219777,,Sum,1.237157872
6,30,148.649,110.123,175.827,29.776,0.043672695,,Count,20
39,30,150.273,113.877,184,29.616,0.043438022,,,0
1,29,159.401,119.091,194.774,28.74,0.042153186,,,
28,29,100.412,81.951,119.333,28.604,0.041953714,,,
37,29,133.98,102.398,155.309,28.018,0.041094223,,,
3,28,146.308,107.35,178.874,27.731,0.040673278,,,
8,28,95.283,68.333,129.723,27.369,0.040142329,,,
14,28,99.68,84.191,141.667,27.277,0.040007392,,,
11,26,151.455,142.016,177.537,26.915,0.039476444,,,
12,27,67.224,38.268,113.911,26.806,0.039316573,,,
34,27,96.1,72.539,143.333,26.501,0.038869227,,,
13,27,132.805,123.592,145,26.135,0.038332412,,,
30,25,111.064,98.348,127,24.413,0.035806741,,,
33,25,151.083,127.822,165.122,24.331,0.035686471,,,
23,23,137.96,125.733,148.506,22.665,0.033242935,,,
9,23,115.308,102.016,140.69,22.525,0.033037596,,,
25,23,123.849,95.516,175.184,22.361,0.032797056,,,
24,23,135.665,118,143.214,22.136,0.032467047,,,
26,22,126.502,72.519,151.667,22,0.032267574,,,
19,22,131.111,103.575,174.333,21.899,0.032119437,,,
21,22,110.661,95.072,133.496,21.26,0.031182211,,,
27,21,92.751,62.036,136.191,20.109,0.02949403,,,
