 ,Area,Mean,Min,Max,Length,Length (mm),,,
24,839,148.812,51.902,188.219,838.98,1.238149491,,Conversion,677.608
4,745,150.227,52.229,175.416,744.588,1.098847711,,,
13,699,144.251,69.351,168.644,698.537,1.030886589,,,
2,621,149.231,72.287,174.521,620.301,0.915427504,,,
3,588,160.16,61.349,182.562,587.858,0.867548789,,Column1,
38,558,146.296,96.489,166.77,557.621,0.822925644,,,
21,555,159.724,84.617,185.059,555.001,0.819059102,,Mean,0.776410255
1,555,164.108,84.444,181.997,554.497,0.818315309,,Standard Error,0.040403333
12,522,157.163,88.425,183.904,522.782,0.771510962,,Median,0.72080613
36,489,159.659,51.087,185.647,488.621,0.721096858,,Mode,#N/A
26,489,143.15,44.908,172.14,488.227,0.720515401,,Standard Deviation,0.180689199
23,484,164.855,109.694,192.991,483.845,0.714048535,,Sample Variance,0.032648586
5,450,146.735,53.086,171.213,450.136,0.664301484,,Kurtosis,0.970586524
17,450,157.022,65.876,177.283,449.818,0.663832186,,Skewness,1.180909465
10,432,150.091,75.613,196.167,433.281,0.63942722,,Range,0.667760711
25,433,127.335,67.072,162.477,432.684,0.63854618,,Minimum,0.570388779
6,419,157.473,97.41,170.021,418.602,0.617764253,,Maximum,1.238149491
11,416,146.952,22.692,184.904,415.829,0.613671917,,Sum,15.5282051
9,395,164.523,41.477,195.524,394.328,0.581941181,,Count,20
20,387,160.324,44.168,197.508,386.5,0.570388779,,,0
30,386,166.344,91.862,200.426,385.678,0.569175689,,,
19,384,158.044,40.988,192.029,383.99,0.566684573,,,
27,377,166.437,38.457,194.19,376.551,0.555706249,,,
29,368,162.588,78.508,201.974,367.281,0.542025773,,,
34,363,139.084,83.588,159.497,362.358,0.534760511,,,
16,352,148.186,70.203,168.786,351.543,0.518799955,,,
8,332,139.488,96.245,176.795,332.197,0.490249525,,,
15,323,126.776,77.279,160.413,323.237,0.47702654,,,
37,286,151.276,46.077,177.517,286.116,0.422244129,,,
7,278,123.929,56.299,153.401,277.792,0.409959741,,,
33,275,138.603,59.808,160.845,276.188,0.40759259,,,
22,275,158.91,93.032,186.807,275.457,0.406513796,,,
18,273,129.92,91.947,169.965,272.265,0.401803107,,,
14,268,147.741,43.016,174.396,267.147,0.394250068,,,
35,228,150.255,72.333,173.371,227.466,0.335689661,,,
31,220,147.442,68.345,175.892,219.339,0.323696001,,,
28,210,121.095,51.667,164.333,210.306,0.310365285,,,
39,203,140.664,64.424,163.955,203.219,0.299906436,,,
32,194,114.956,85.327,152.47,194.352,0.286820699,,,
40,177,120.579,64.736,180.731,176.762,0.260861737,,,
