 ,Area,Mean,Min,Max,Length,Length (mm),,,
23,420,171.174,49.962,188.58,419.511,0.618693036,,Conversion,678.06
31,353,167.355,94,207.209,353.657,0.521571837,,,
33,310,141.057,22.108,174.153,309.368,0.456254609,,,
12,306,140.387,82.921,197.12,305.61,0.450712326,,,
17,300,117.359,28.369,187.62,299.936,0.442344335,,Column1,
14,277,103.85,27.029,166.492,276.449,0.407705808,,,
16,265,161.109,41.013,192.205,264.268,0.389741321,,Mean,0.379950226
11,261,182.267,53.256,207.459,260.592,0.384319972,,Standard Error,0.018756775
19,254,99.768,51.173,142.525,253.945,0.374517004,,Median,0.353181872
13,242,114.973,22.989,173.739,241.875,0.35671622,,Mode,#N/A
15,237,164.254,118.667,190.626,237.082,0.349647524,,Standard Deviation,0.083882846
39,231,184.381,79.528,231.665,232.53,0.342934254,,Sample Variance,0.007036332
18,227,141.375,35.108,174.959,227.669,0.335765272,,Kurtosis,2.231862708
26,225,147.76,41.954,182.871,225.915,0.33317848,,Skewness,1.44142079
20,219,124.338,58.794,166.679,219.284,0.323399109,,Range,0.333902604
25,214,160.655,35.646,184.062,213.843,0.315374746,,Minimum,0.284790432
38,212,180.781,53,220.639,211.436,0.311824912,,Maximum,0.618693036
21,209,147.778,35.27,190.484,208.127,0.306944813,,Sum,7.599004513
32,199,164.344,91.156,191.897,198.379,0.292568504,,Count,20
34,194,162.196,36.312,191.841,193.105,0.284790432,,,0
27,189,151.886,56.134,184.072,188.896,0.278583016,,,
24,189,125.421,22,171.748,188.171,0.277513789,,,
22,181,141.22,81.05,181.034,180.293,0.265895348,,,
37,177,179.877,64.09,228.963,177.004,0.261044745,,,
36,177,125.699,43.07,176.804,176.721,0.260627378,,,
35,171,180.833,91.107,212.636,170.519,0.251480695,,,
40,167,150.109,59.519,201.682,166.678,0.245816004,,,
5,155,160.307,73.834,183.513,154.15,0.227339763,,,
7,154,168.923,118.008,193.956,153.929,0.227013834,,,
4,154,168.587,100.333,187.511,153.76,0.226764593,,,
28,153,171.743,93.865,201.655,152.681,0.225173288,,,
1,152,178.092,113.549,203.359,151.59,0.223564286,,,
29,146,143.488,39.225,188.995,145.044,0.213910273,,,
3,144,152.18,56.901,187.84,143.486,0.211612542,,,
10,143,143.477,91.451,191.107,142.868,0.210701118,,,
30,139,143.146,83.066,201.669,138.17,0.203772528,,,
9,129,176.369,90.193,200.215,128.994,0.190239802,,,
2,127,132.708,72.929,177.563,126.565,0.186657523,,,
6,117,139.609,51.333,169.332,117.465,0.173236882,,,
8,114,150.803,65.474,182.021,113.752,0.167760965,,,
