 ,Area,Mean,Min,Max,Length,Length (mm),,,
39,1004,158.763,84.424,193.217,1003.418,1.452856142,,Conversion,690.652
35,943,137.548,51.104,162.982,942.174,1.364180513,,,
31,931,139.917,57.333,176.953,930.864,1.347804683,,,
28,912,159.317,89.511,181.263,912.034,1.320540591,,,
4,897,149.762,92.897,179.618,897.491,1.299483676,,Column1,
32,860,128.182,61.15,160.941,859.934,1.245104626,,,
30,844,174.841,53.233,210.987,843.133,1.220778337,,Mean,1.150493954
23,801,153.732,57.762,191.904,802.508,1.161957107,,Standard Error,0.032933606
34,790,148.029,84.743,169.788,789.364,1.142925815,,Median,1.12434265
38,780,150.628,95.571,180.166,779.957,1.129305352,,Mode,#N/A
13,773,150.578,58.799,182.973,773.102,1.119379948,,Standard Deviation,0.147283564
37,763,139.534,69.783,167.437,762.852,1.104538899,,Sample Variance,0.021692448
36,739,137.852,94.667,160.515,738.54,1.06933738,,Kurtosis,-0.75554263
33,734,141.349,42.591,171.301,733.554,1.062118114,,Skewness,0.493599898
22,729,155.558,63.329,189.495,728.504,1.054806183,,Range,0.510487192
20,704,151.4,54.154,193.056,703.5,1.018602712,,Minimum,0.94236895
26,693,147.457,56.735,176.923,692.847,1.003178156,,Maximum,1.452856142
18,678,152.608,40.175,192.922,677.681,0.981219196,,Sum,23.00987907
40,670,148.003,61.215,182.112,669.513,0.96939269,,Count,20
10,650,150.812,98.667,183.55,650.849,0.94236895,,,0
17,646,147.28,86.105,172.998,646.844,0.936570082,,,
3,638,149.196,82.176,176.392,638.31,0.924213642,,,
2,627,163.631,95.574,192.87,626.235,0.906730162,,,
24,622,152.129,104.845,184.425,621.385,0.899707812,,,
12,618,155.943,58.876,202.559,617.447,0.894005954,,,
8,602,144.387,71.553,169.425,601.187,0.870462983,,,
21,581,143.064,36.56,184.144,581.77,0.842348969,,,
15,566,135.453,48.766,168.697,566.125,0.819696461,,,
29,556,170.203,45.776,191.736,555.413,0.804186479,,,
25,549,155.95,69.505,188.699,548.584,0.794298721,,,
11,543,150.05,45,182.859,542.73,0.785822672,,,
19,542,177.853,68.642,203.791,541.482,0.784015684,,,
16,539,151.152,47.667,178.488,539.677,0.781402211,,,
6,535,149.395,59.712,181.965,534.506,0.773915083,,,
1,532,141.484,72.553,182.064,531.473,0.769523581,,,
27,528,135.072,57.972,167.89,528.371,0.765032172,,,
5,503,139.294,61.077,183.182,502.642,0.727778968,,,
14,494,148.214,56.043,172.816,493.409,0.714410441,,,
9,491,158.295,77.667,177.456,490.673,0.710448967,,,
7,488,151.196,46.304,181.546,487.418,0.705736029,,,
