 ,Area,Mean,Min,Max,Length,Length (mm),,,
5,36,127.856,115,155.109,35.147,0.052276567,,Conversion,672.328
18,34,104.444,78.75,149.993,33.918,0.050448591,,,
20,31,82.425,53.109,116.632,30.933,0.046008793,,,
15,30,86.161,60.528,117,30.072,0.044728168,,,
31,29,81.132,53.58,137.62,28.325,0.042129734,,Column1,
35,27,102.087,83.273,140.667,26.571,0.039520889,,,
13,27,119.611,106.142,130.589,26.275,0.039080627,,Mean,0.036957185
10,26,86.167,60.74,119.364,25.554,0.038008234,,Standard Error,0.001625236
2,26,103.252,81.988,149.884,25.245,0.037548637,,Median,0.036202568
36,25,133.114,106.853,152.732,24.597,0.036584822,,Mode,0.02841619
12,25,125.759,121.214,133.129,24.083,0.035820314,,Standard Deviation,0.007268277
3,24,128.278,121.762,140.873,23.168,0.034459371,,Sample Variance,5.28278E-05
19,23,111.473,96.298,135.674,23.079,0.034326995,,Kurtosis,-0.29948197
39,23,111.857,91.601,132.333,22.806,0.033920943,,Skewness,0.647940658
34,21,114.408,95.65,148.333,20.809,0.030950667,,Range,0.024205447
29,20,102.015,84.442,116.876,20.05,0.029821754,,Minimum,0.02807112
16,20,131.233,110.734,151.418,19.232,0.028605086,,Maximum,0.052276567
26,20,133.724,123.935,141.992,19.105,0.02841619,,Sum,0.739143692
37,20,85.975,61.437,126,19.105,0.02841619,,Count,20
17,19,92.145,63.324,148.667,18.873,0.02807112,,,0
28,19,139.623,120.907,188.069,18.289,0.027202496,,,
7,18,107.324,88.172,133,17.804,0.026481122,,,
33,18,80.753,54.118,121.333,17.72,0.026356183,,,
38,18,104.947,71.693,136.159,17.263,0.025676456,,,
40,18,82.815,55.63,146.991,17.03,0.025329899,,,
21,18,124.099,102.105,148.28,17,0.025285277,,,
9,17,132.018,118.614,141.306,16.755,0.024920872,,,
14,17,89.561,68.243,118.045,16.492,0.024529694,,,
8,17,109.707,80.033,129.595,16.279,0.024212884,,,
11,17,128.822,110.357,146.333,16.279,0.024212884,,,
25,17,128.436,104.73,151.569,16.279,0.024212884,,,
32,17,101.672,76.843,142.39,16.279,0.024212884,,,
1,17,105.582,83.169,132.726,16.125,0.023983829,,,
24,16,118.46,104.298,129.098,15.62,0.023232708,,,
6,16,122.918,109.978,140.52,15.556,0.023137516,,,
4,16,126.86,97.89,138.984,15.264,0.022703204,,,
27,15,140.103,130.258,152.667,14.441,0.021479099,,,
22,14,121.807,107.007,142.667,13.342,0.019844481,,,
30,14,136.368,126.245,146.333,13,0.0193358,,,
23,11,125.146,114.877,136.667,10.296,0.015313954,,,
