 ,Area,Mean,Min,Max,Length,Length (mm),,,
11,767,168.009,103.333,176.07,766.627,1.135193765,,Conversion,675.327
39,734,171.733,133.667,189.733,734.107,1.087039316,,,
6,625,147.814,98.398,161.123,624.98,0.925447968,,,
13,579,164.09,100.613,187.066,578.115,0.856051957,,,
29,573,176.565,128.744,191.805,572.186,0.847272507,,Column1,
17,569,161.219,100.261,173.356,568.272,0.841476796,,,
20,564,162.434,99.756,177.136,563.543,0.834474262,,Mean,0.799672011
10,554,166.619,115.805,178.603,553.703,0.819903543,,Standard Error,0.028907459
31,530,157.721,128.821,170.869,529.94,0.784716145,,Median,0.763576756
35,517,154.199,102.576,169.533,516.989,0.765538769,,Mode,#N/A
19,515,161.74,98.968,176.687,514.339,0.761614744,,Standard Deviation,0.129278088
15,514,153.175,122.499,164.836,514.159,0.761348206,,Sample Variance,0.016712824
40,509,186.312,145.352,200.911,508.285,0.752650198,,Kurtosis,1.936898371
26,501,142.861,104.333,157.127,500.584,0.741246833,,Skewness,1.420975765
12,477,169.218,111.3,187.144,476.582,0.705705532,,Range,0.48126019
32,468,165.462,120.123,182.781,467.576,0.69236977,,Minimum,0.653933576
5,462,151.716,95.104,162.755,461.669,0.683622897,,Maximum,1.135193765
36,460,172.855,70.667,187.578,459.267,0.680066101,,Sum,15.99344021
34,449,154.261,122.07,169.065,448.26,0.66376733,,Count,20
2,442,173.922,117.333,190.94,441.619,0.653933576,,,0
33,440,165.1,104.333,184.63,439.856,0.651322989,,,
22,440,149.029,103.92,159.717,439.732,0.651139374,,,
24,437,140.875,115.416,153.117,436.219,0.64593745,,,
18,436,176.028,130.18,190.984,435.802,0.645319971,,,
14,436,146.878,109.784,164.37,435.764,0.645263702,,,
16,421,160.502,124.667,174.137,420.354,0.622445127,,,
38,408,176.04,128.333,188.314,407.506,0.603420269,,,
3,350,155.179,100.492,165.028,349.635,0.517726968,,,
37,348,156.612,48.281,183.055,347.903,0.515162284,,,
9,346,177.068,140.886,187.931,345.14,0.511070933,,,
1,339,169.606,123.048,186.593,338.488,0.50122089,,,
8,320,172.344,112.356,189.742,319.74,0.473459524,,,
30,320,173.55,140,185.859,319.123,0.472545893,,,
4,305,148.066,100.988,161.057,306.121,0.453292997,,,
7,305,149.414,123.667,160.208,304.854,0.451416869,,,
23,304,151.719,120.333,161.263,303.938,0.450060489,,,
21,303,147.912,100.011,158.621,302.066,0.447288499,,,
27,287,162.972,110.667,177.872,286.703,0.424539519,,,
25,267,146.871,111.066,155.749,268.186,0.39712021,,,
28,184,143.724,86.667,156.163,183.323,0.271458123,,,
