 ,Area,Mean,Min,Max,Length,Length (mm),,,
30,1437,158.71,74.568,196.346,1436.845,2.135588056,,Conversion,672.81
4,1290,172.968,70.434,211.065,1290.025,1.917368945,,,
39,1168,151.22,49.343,180.219,1167.3,1.734962322,,,
6,1079,174.39,70.471,208.744,1079.166,1.603968431,,,
16,1070,169.854,116.9,202.986,1070.122,1.5905263,,Column1,
7,961,162.785,67.38,202.514,960.873,1.428149106,,,
9,874,145.158,58.982,177.42,873.916,1.298904594,,Mean,1.368579317
36,872,157.656,94.304,195.615,871.112,1.294736999,,Standard Error,0.063239547
31,866,155.044,88.891,183.964,865.939,1.287048349,,Median,1.25645576
35,848,155.667,75.975,190.761,847.789,1.260071937,,Mode,#N/A
10,843,167.458,79.624,212.413,842.923,1.252839583,,Standard Deviation,0.28281585
17,824,153.389,53.594,178.76,823.894,1.22455671,,Sample Variance,0.079984805
8,809,146.57,58.861,183.519,808.602,1.201828154,,Kurtosis,1.821901643
34,794,144.888,53.067,180.095,793.768,1.179780324,,Skewness,1.593854701
5,793,160.663,77.881,186.751,792.332,1.177645992,,Range,0.992069083
18,788,137.523,39.147,179.048,787.935,1.171110715,,Minimum,1.143518973
13,783,149.152,98.174,178.268,782.272,1.162693777,,Maximum,2.135588056
19,782,129.826,77.249,175.357,781.714,1.161864419,,Sum,27.37158633
2,770,178.334,33.583,208.713,769.979,1.144422645,,Count,20
38,769,165.488,78.304,209.295,769.371,1.143518973,,,0
3,768,134.392,52.642,168.267,768.344,1.141992539,,,
37,750,149.841,78.778,188.413,749.68,1.114252166,,,
20,748,146.358,91.853,171.643,747.723,1.11134347,,,
12,747,146.209,90.773,182.186,746.404,1.109383035,,,
32,745,158.969,80.953,190.728,744.983,1.107270998,,,
1,724,163.439,56.574,207.398,723.577,1.075455181,,,
33,710,142.365,74.7,185.383,709.245,1.054153476,,,
24,707,157.837,55.237,191.471,706.748,1.050442175,,,
40,697,138.97,73.204,188.903,696.936,1.035858563,,,
22,684,142.725,84.796,179.787,684.023,1.016665924,,,
25,676,162.688,103.126,186.142,675.347,1.003770753,,,
15,673,130.474,97.372,156.192,672.818,1.00001189,,,
27,658,160.143,75.141,190.685,657.836,0.977744088,,,
21,653,143.652,93.292,182.324,652.66,0.97005098,,,
29,644,147.357,58.562,188.219,643.774,0.956843685,,,
26,634,164.747,97.146,191.904,633.271,0.941233038,,,
14,633,142.369,37.129,167.92,632.804,0.940538934,,,
28,604,140.229,54.676,171.506,604.172,0.897983086,,,
23,600,160.964,94.915,196.31,599.451,0.890966246,,,
11,599,131.757,46.862,166.92,599.115,0.890466848,,,
