 ,Area,Mean,Min,Max,Length,Length (mm),,,
18,38,104.714,94.137,130.667,38.438,0.057973506,,Conversion,663.027
40,37,109.293,70.669,161.109,37.112,0.055973588,,,
22,34,125.44,102.013,157.479,33.439,0.050433844,,,
1,30,101.367,89.233,117.281,29.017,0.043764432,,,
24,26,98.128,71.358,138,26.471,0.039924468,,Column1,
7,27,96.273,54.486,134.97,26.444,0.039883745,,,
6,26,103.787,80.603,143,25.318,0.038185474,,Mean,0.035529021
38,25,96.467,48.333,136,24,0.036197621,,Standard Error,0.002243363
20,24,101.344,76.331,165.3,23.537,0.035499308,,Median,0.03285462
21,23,98.879,61.607,127.626,22.023,0.033215842,,Mode,0.02568372
19,22,131.963,112.054,148.807,21.544,0.032493398,,Standard Deviation,0.010032625
5,22,115.215,101.943,136,21.401,0.03227772,,Sample Variance,0.000100654
15,21,135.89,113.085,155.475,20.396,0.030761945,,Kurtosis,0.304122311
3,20,111.834,100.753,123.667,19.209,0.028971671,,Skewness,1.040501559
10,18,127.886,113.811,148.797,17.493,0.026383541,,Range,0.032377264
17,18,111.09,94.216,128.933,17.263,0.026036647,,Minimum,0.025596243
28,18,126.106,117.12,135.462,17.029,0.02568372,,Maximum,0.057973506
36,18,160.026,150.668,177.433,17.029,0.02568372,,Sum,0.710580414
29,18,109.992,93.171,124,17,0.025639981,,Count,20
23,17,150.781,141.079,157.432,16.971,0.025596243,,,0
4,17,126.971,114.307,147.571,16.325,0.024621923,,,
34,17,148.183,134.552,169.891,16.291,0.024570643,,,
31,17,142.568,132.667,149.74,16.155,0.024365524,,,
8,16,134.863,129.268,142.455,15.811,0.023846691,,,
9,16,135.025,130.16,141.69,15.811,0.023846691,,,
37,16,127.625,118.017,137.018,15.811,0.023846691,,,
14,16,91.266,53.841,123.333,15.652,0.023606882,,,
33,16,112.235,100.392,124.745,15.033,0.022673285,,,
26,15,137.75,127.683,152.33,14.56,0.02195989,,,
30,15,131.711,121.008,140.465,14.318,0.021594897,,,
27,15,131.407,109.287,148.736,14.142,0.021329448,,,
39,14,74.373,53.174,93.257,13.928,0.021006686,,,
16,14,99.709,72.278,124,13.416,0.02023447,,,
25,14,133.822,123.678,140.36,13.342,0.020122861,,,
2,14,108.333,88.563,117.684,13.038,0.019664358,,,
11,14,148.173,137.241,175,13,0.019607045,,,
13,14,141.31,122.667,166,13,0.019607045,,,
32,13,118.88,107.496,130.682,12.649,0.019077654,,,
35,13,137.385,123.701,146.78,12.649,0.019077654,,,
12,13,147.178,137.927,165.727,12.166,0.018349177,,,
