 ,Area,Mean,Min,Max,Length,Length (mm),,,
37,1173,185.715,115,203.683,1173.312,1.735773915,,Conversion,675.959
34,879,180.045,105.201,207.537,879.146,1.300590716,,,
29,860,175.567,91.726,198.479,859.87,1.272074194,,,
22,805,172.12,120.266,196.643,804.179,1.189686061,,,
24,796,162.277,109.242,177.279,796.025,1.177623199,,Column1,
35,788,167.544,54.286,206.219,788.418,1.166369558,,,
32,776,153.951,111.064,171.645,775.382,1.147084365,,Mean,1.114339331
23,764,147.841,85.58,180.081,763.825,1.129987174,,Standard Error,0.040612793
31,759,164.802,130.335,180.647,759.162,1.123088826,,Median,1.098793714
5,753,159.545,118.189,178.871,752.711,1.113545348,,Mode,#N/A
30,733,163.323,120.441,185.746,732.768,1.084042079,,Standard Deviation,0.18162593
40,695,174.211,107.592,198.915,694.453,1.027359648,,Sample Variance,0.032987979
16,694,169.408,124.349,184.955,694.165,1.026933586,,Kurtosis,6.743019224
36,685,177.751,118.441,202.928,684.323,1.012373532,,Skewness,2.209769796
33,681,154.206,108.4,177.217,680.269,1.006376126,,Range,0.810083156
21,664,165.624,136.415,176.9,663.301,0.981274012,,Minimum,0.925690759
27,652,179.743,140.111,203.45,651.423,0.963701941,,Maximum,1.735773915
18,649,188.511,106.294,208.033,648.27,0.959037456,,Sum,22.28678662
26,639,165.649,124.277,185.23,638.223,0.944174129,,Count,20
20,626,181.851,78.727,217.28,625.729,0.925690759,,,0
39,623,158.3,114.474,177,622.184,0.920446358,,,
1,617,171.008,91.333,192.293,618.04,0.914315809,,,
28,610,158.193,95.036,177.935,610.18,0.902687885,,,
15,608,166.242,75.343,191.987,607.675,0.898982039,,,
25,582,153.507,120.539,171.427,582.725,0.862071516,,,
10,582,163.133,112.645,178.328,581.855,0.860784456,,,
19,569,184.708,107.562,211.46,568.871,0.84157619,,,
38,566,167.475,97.757,195.028,565.115,0.83601964,,,
11,564,180.959,111.55,201.213,563.545,0.833697014,,,
4,560,170.521,114.944,189.615,559.429,0.827607887,,,
2,551,163.577,117.725,182.479,550.441,0.814311223,,,
9,544,175.407,119.119,200.22,543.225,0.803636019,,,
17,543,180.257,138.629,191.977,542.256,0.8022025,,,
8,537,162.503,98.329,199.48,536.663,0.79392833,,,
12,524,181.549,115.449,196.006,523.649,0.774675683,,,
7,523,154.955,111.333,169.648,523.05,0.773789535,,,
6,519,158.57,82.41,176.561,518.616,0.767229965,,,
3,496,169.263,76.795,189.092,495.43,0.732929068,,,
14,486,156.598,127.549,166.53,485.96,0.718919343,,,
13,477,163.136,117,174.994,476.774,0.705329761,,,
