 ,Area,Mean,Min,Max,Length,Length (mm),,,
12,38,111.162,75.06,151.667,37.667,0.055551131,,Conversion,678.06
33,36,114.464,93.797,157,35.875,0.052908297,,,
24,35,90.602,64.137,136.78,34.176,0.050402619,,,
13,33,94.397,69.98,150.759,32.757,0.048309884,,,
11,30,80.252,59.744,135,29.371,0.043316226,,Column1,
3,30,110.376,72.716,133.722,29.136,0.042969649,,,
30,28,110.588,87.654,155.667,27.91,0.041161549,,Mean,0.038379347
25,28,101.582,72.278,138.657,27.166,0.040064301,,Standard Error,0.001863742
29,27,147.837,120.546,170.333,27.031,0.039865204,,Median,0.036352978
32,25,93.953,78.369,129.096,24.698,0.036424505,,Mode,#N/A
14,25,142.615,115,180.791,24.601,0.03628145,,Standard Deviation,0.008334908
2,24,116.757,93.021,173.075,23.087,0.034048609,,Sample Variance,6.94707E-05
16,23,153.816,136.434,182.218,22.472,0.03314161,,Kurtosis,-0.555362119
15,23,117.921,89.611,162.258,22.136,0.032646079,,Skewness,0.699068552
6,22,99.433,75.233,141.027,21.541,0.031768575,,Range,0.027842669
21,22,105.022,76.7,148,21.024,0.031006106,,Minimum,0.027708462
28,19,115.039,95.43,136.333,20.974,0.030932366,,Maximum,0.055551131
9,21,93.669,62.207,145.333,20.644,0.030445683,,Sum,0.767586939
38,20,145.321,130.071,158.026,19.416,0.028634634,,Count,20
1,19,134.945,114.333,171.371,18.788,0.027708462,,,0
34,19,123.866,112.054,149,18.682,0.027552134,,,
5,19,106.413,81.136,154.667,18.601,0.027432676,,,
31,19,103.906,85.436,125.693,18.601,0.027432676,,,
17,19,135.215,111.256,170.667,18.111,0.026710026,,,
20,19,135.709,112.982,158.735,18.028,0.026587618,,,
18,18,144.185,119,174.792,17.493,0.025798602,,,
8,18,130.028,108.183,166.431,17.263,0.025459399,,,
19,18,104.035,90.428,136,17,0.025071528,,,
40,17,138.203,109.82,159.333,16.492,0.024322331,,,
35,17,129.176,116,135.667,16,0.023596732,,,
22,16,120.352,80.274,151,15.133,0.022318084,,,
10,16,79.45,66.877,91.333,15.033,0.022170604,,,
39,15,107.695,90.497,124.667,14.422,0.021269504,,,
27,14,90.502,82.802,101.033,13.416,0.01978586,,,
23,14,131.401,111.669,142,13.153,0.019397988,,,
36,13,156.291,146.586,170.859,12.728,0.0187712,,,
37,13,124.296,112.761,138.667,12.728,0.0187712,,,
4,13,108.405,96.711,120.865,12.649,0.018654691,,,
26,13,135.831,127.42,144.088,12.042,0.01775949,,,
7,13,142.513,126.667,157,12,0.017697549,,,
