 ,Area,Mean,Min,Max,Length,Length (mm),,,
6,842,178.278,96.363,192.852,841.544,1.203200933,,Conversion,699.421
18,782,173.702,107.747,195.079,781.512,1.117369939,,,
10,768,167.291,108.136,193.32,768.057,1.098132598,,,
9,738,155.36,61,180.381,737.313,1.05417624,,,
39,725,171.858,90.957,192.205,725.569,1.037385209,,Column1,
2,690,172.795,117.85,192.966,689.991,0.986517419,,,
26,688,165.388,45.333,188.44,687.128,0.982424034,,Mean,0.925276121
7,650,179.37,117.162,200.414,649.518,0.928650984,,Standard Error,0.02745604
35,648,172.9,136.127,186.768,648.018,0.926506353,,Median,0.875236088
25,615,187.984,43.957,203.699,614.383,0.878416576,,Mode,#N/A
12,610,167.044,65.097,194.584,609.934,0.8720556,,Standard Deviation,0.122787144
4,603,186.674,145.532,199.728,602.914,0.862018727,,Sample Variance,0.015076683
31,599,163.368,92.333,182.387,598.922,0.856311149,,Kurtosis,-0.269255154
19,596,168.412,119.847,186.763,595.415,0.851297001,,Skewness,0.793545411
14,593,173.596,142.505,183.981,592.975,0.847808402,,Range,0.42405504
27,589,191.057,50.539,207.264,588.548,0.84147888,,Minimum,0.779145894
11,574,161.34,90.514,181.526,573.981,0.820651653,,Maximum,1.203200933
1,547,183.39,53.333,198.404,546.86,0.781875294,,Sum,18.50552242
34,546,164.112,119.122,179.305,545.618,0.780099539,,Count,20
32,544,158.426,105.098,178.406,544.951,0.779145894,,,0
3,497,178.081,142.224,198.491,496.597,0.710011567,,,
5,484,162.421,123,186.714,483.953,0.691933757,,,
37,460,182.094,114.333,198.859,459.667,0.65721075,,,
21,452,180.431,152.053,193.853,451.6,0.645676924,,,
8,445,188.274,116.342,209.694,444.62,0.635697241,,,
20,410,156.444,87.81,173.955,409.751,0.585843147,,,
33,406,157.267,127.54,173.763,405.73,0.580094106,,,
38,404,179.69,90.698,199.237,403.584,0.577025854,,,
15,366,145.444,96.333,165.298,366.07,0.523390061,,,
22,338,151.53,71.232,170.421,337.546,0.482607757,,,
40,301,158.97,62.333,173.336,301.095,0.430491792,,,
24,284,169.511,130.333,187.744,283.908,0.40591861,,,
36,270,164.299,130.137,178.648,269.94,0.385947805,,,
16,261,157.107,102.936,184.892,260.597,0.372589613,,,
23,259,151.881,105.934,163.652,259.059,0.370390652,,,
13,244,170.109,107.503,190.677,243.092,0.347561769,,,
17,232,149.401,78.131,189.84,232.277,0.332098979,,,
29,170,176.986,133,189.471,170.022,0.243089641,,,
30,162,137.442,81.53,173.257,162.184,0.231883229,,,
28,137,169.127,92.551,208.106,136.854,0.195667559,,,
