 ,Area,Mean,Min,Max,Length,Length (mm),,,
37,455,168.142,63.428,185.299,455.018,0.667229757,,Conversion,681.951
33,341,122.584,43,156.763,340.828,0.499783709,,,
34,339,147.995,84.667,161.734,338.387,0.496204273,,,
27,301,153.338,64.963,176.962,301.044,0.441445206,,,
5,299,153.787,66.667,165.19,298.967,0.438399533,,Column1,
35,295,166.845,66.223,181.85,294.759,0.432229002,,,
32,279,143.135,35,173.019,278.522,0.408419373,,Mean,0.40373194
36,271,168.388,84.667,190.683,271.034,0.397439112,,Standard Error,0.018048139
31,269,147.041,53.428,163.352,268.151,0.393211536,,Median,0.382399908
26,264,155.812,63.271,179.001,263.491,0.3863782,,Mode,#N/A
24,259,148.49,38.559,168.25,258.065,0.378421617,,Standard Deviation,0.080713733
1,256,141.319,47.082,169.417,255.993,0.375383275,,Sample Variance,0.006514707
21,255,160.328,60.223,189.569,254.726,0.373525371,,Kurtosis,5.235833454
23,254,154.396,76.491,173.514,253.512,0.371745184,,Skewness,1.978617166
28,248,122.919,60.199,160.165,247.713,0.363241641,,Range,0.350077938
16,239,166.737,90.164,180.363,238.38,0.349555907,,Minimum,0.317151819
6,230,150.51,50.333,175.407,229.63,0.336725073,,Maximum,0.667229757
22,224,172.034,56.408,191.048,223.673,0.327989841,,Sum,8.074638794
25,219,150.777,92.535,168.109,218.333,0.320159366,,Count,20
8,217,147.741,75,166.724,216.282,0.317151819,,,0
11,216,152.395,25.878,178.213,215.96,0.316679644,,,
3,212,160.317,75.196,174.027,211.499,0.310138118,,,
9,210,118.6,43.95,160.387,209.225,0.306803568,,,
13,206,155.72,44.881,180.565,205.279,0.301017229,,,
15,205,143.554,95.601,152.489,204.244,0.299499524,,,
7,204,145.132,38.667,165.664,203.211,0.297984753,,,
4,202,144.086,66.152,176.917,201.058,0.294827634,,,
10,198,143.735,77.482,179.77,197.316,0.289340436,,,
40,197,119.134,34.667,155,196.92,0.28875975,,,
38,196,133.678,46.112,150.667,195.736,0.287023554,,,
29,195,143.243,57.119,192.802,194.694,0.285495585,,,
2,194,142.737,62.525,169.371,193.727,0.284077595,,,
39,193,124.051,39.667,167.526,192.169,0.281792973,,,
30,187,175.033,66.739,209.406,186.943,0.274129666,,,
18,183,158.223,96.994,184.59,182.896,0.268195222,,,
14,182,145.063,49.119,166.127,181.544,0.266212675,,,
19,168,172.382,82.796,196.485,167.953,0.246283091,,,
20,161,175.016,68.489,198.397,160.22,0.234943566,,,
17,160,156.834,89.295,186.435,159.264,0.233541706,,,
12,158,139.577,69.213,160.414,157.343,0.230724788,,,
