 ,Area,Mean,Min,Max,Length,Length (mm),,,
32,1040,149.03,59.899,182.312,1039.693,1.517917445,,Conversion,684.947
24,923,148.627,52.217,172.799,922.506,1.346828295,,,
15,903,139.128,64.891,167.891,903.032,1.318396898,,,
35,879,125.98,89.734,162.32,878.294,1.282280235,,,
5,857,155.904,77.495,182.15,857.51,1.251936281,,Column1,
14,847,141.33,91.849,169.217,846.548,1.235932123,,,
16,842,132.932,53.432,166.199,841.203,1.2281286,,Mean,1.18552107
31,832,148.719,44.914,188.164,832.005,1.214699823,,Standard Error,0.027800159
17,826,146.384,20.863,197.333,826.141,1.206138577,,Median,1.193019314
12,825,158.208,72.359,181.406,824.3,1.203450778,,Mode,#N/A
37,810,133.53,66.597,170.203,810.01,1.18258785,,Standard Deviation,0.124326089
40,799,155.885,59.667,186.363,798.681,1.166047884,,Sample Variance,0.015456976
20,778,163.563,81.144,198.647,778.083,1.135975484,,Kurtosis,1.185409606
8,765,126.022,31.446,161.139,764.631,1.116336008,,Skewness,0.863614067
22,749,155.76,86.49,190.667,748.706,1.093086034,,Range,0.491046753
36,730,131.677,44.338,165.776,730.011,1.065791952,,Minimum,1.026870692
6,713,136.926,55.574,159.05,712.907,1.040820677,,Maximum,1.517917445
39,712,155.074,53,185.578,712.036,1.039549045,,Sum,23.71042139
18,711,142.915,47.31,171.665,710.733,1.037646708,,Count,20
3,704,142.345,56.179,194.91,703.352,1.026870692,,,0
38,694,169.154,66.264,199.505,693.682,1.012752812,,,
4,676,152.87,57.896,183.212,675.358,0.986000377,,,
10,668,157.257,58.982,192.475,667.673,0.97478053,,,
9,665,165.745,51.367,195.468,664.886,0.970711603,,,
2,664,137.917,90.481,199.397,663.224,0.968285137,,,
11,648,135.093,53.304,170.784,647.743,0.945683389,,,
13,645,145.058,50.904,166.011,644.267,0.940608543,,,
19,643,142.457,26.493,173.969,642.923,0.938646348,,,
7,638,150.167,84.881,180.925,637.084,0.930121601,,,
33,634,138.414,80.44,160.551,633.084,0.924281733,,,
1,632,153.312,100.651,193.624,631.511,0.921985205,,,
34,615,137.096,88.5,162.631,614.099,0.89656426,,,
28,606,174.752,86.465,207.271,605.745,0.884367696,,,
23,581,148.416,54.954,189.187,580.4,0.847364833,,,
27,579,149.417,77.667,167.814,578.985,0.845298979,,,
26,576,154.683,74.756,180.539,575.255,0.839853303,,,
29,563,143.962,45.967,189.325,562.599,0.82137596,,,
30,560,157.942,86.651,178.958,559.161,0.816356594,,,
25,539,143.77,49,176.013,538.255,0.785834524,,,
21,512,144.675,96.333,166.084,511.285,0.746459215,,,
