 ,Area,Mean,Min,Max,Length,Length (mm),,,
14,880,160.184,76.177,203.186,879.259,1.308304318,,Conversion,672.06
29,805,148.752,77.161,181.937,804.608,1.197226438,,,
38,764,165.267,85.136,192.686,763.604,1.136214029,,,
31,747,172.496,70.167,207.979,746.711,1.11107788,,Column1,
25,742,155.319,52.227,178.791,741.355,1.103108353,,,
7,712,128.583,33.317,176.349,711.884,1.059256614,,Mean,1.010949543
26,696,147.516,96.206,181.804,696.015,1.035644139,,Standard Error,0.025753627
37,692,125.763,55.718,166.642,691.543,1.028989971,,Median,0.983866768
39,690,148.935,72.421,189.704,689.313,1.025671815,,Mode,#N/A
2,669,137.855,45.667,169.056,668.172,0.994214802,,Standard Deviation,0.115173723
4,655,147.705,33.888,178.677,654.263,0.973518733,,Sample Variance,0.013264986
23,652,128.049,55.331,153.62,651.493,0.969397078,,Kurtosis,0.809414682
5,650,138.917,28.549,172.687,649.73,0.9667738,,Skewness,1.019460964
24,622,128.629,82.428,160.481,621.199,0.924320745,,Range,0.428509359
22,621,133.471,81.199,174.608,620.769,0.923680921,,Minimum,0.879794959
36,606,146.875,63.619,188.457,605.899,0.901554921,,Maximum,1.308304318
28,606,133.824,78.3,170.694,605.748,0.901330238,,Sum,20.21899086
27,601,148.443,66.565,177.818,600.531,0.893567539,,Count,20
35,595,148.752,90.246,174.802,595.004,0.885343571,,,0
40,592,139.24,77.932,164.798,591.275,0.879794959,,,
15,576,147.121,39.607,177.042,575.412,0.856191411,,,
20,569,171.138,61.452,200.384,568.236,0.845513793,,,
9,566,129.11,74.899,155.379,566.014,0.842207541,,,
34,562,131.458,94.551,156.581,561.37,0.835297444,,,
18,550,142.592,72.43,169.025,549.954,0.818310865,,,
21,546,149.762,78.545,179.225,545.763,0.812074815,,,
32,541,144.767,71.046,185.281,540.461,0.804185638,,,
33,536,140.063,76.456,182.058,535.39,0.796640181,,,
30,532,144.554,88.567,167.109,531.549,0.790924917,,,
3,527,135.177,66.842,163.438,526.873,0.783967205,,,
1,505,166.847,83.257,192.3,504.555,0.750758861,,,
10,496,150.512,91.498,179.324,495.434,0.737187156,,,
6,485,157.241,75.474,190.687,484.11,0.72033747,,,
8,467,125.548,72.83,165.311,466.468,0.694086837,,,
13,454,149.709,27.667,196.969,453.976,0.675499211,,,
19,442,135.388,67.314,167.275,442.188,0.657959111,,,
12,438,149.934,32.333,179.457,438.077,0.651842097,,,
11,436,149.859,82.65,173.923,436.64,0.649703895,,,
16,423,151.952,30,183.033,422.779,0.629079249,,,
17,396,121.209,27.667,169.71,395.502,0.588492099,,,
