 ,Area,Mean,Min,Max,Length,Length (mm),,,
19,935,140.873,97.115,157.912,934.131,1.371491368,,Conversion,681.106
36,854,150.568,109.683,171.625,853.985,1.253820991,,,
18,848,154.572,91.769,182.729,847.448,1.244223366,,,
22,821,131.004,96.274,149.116,820.309,1.20437788,,Column1,
28,767,145.388,111.146,168.241,766.123,1.124821981,,,
29,737,145.035,115.322,167.497,737.026,1.082101758,,Mean,1.043255529
33,735,153.988,113.345,167.241,734.87,1.078936318,,Standard Error,0.030533149
40,734,150.276,110.933,167.661,733.117,1.076362563,,Median,1.000831735
37,712,150.146,109.915,172.212,711.252,1.044260365,,Mode,#N/A
30,702,144.95,107.537,155.873,701.354,1.029728119,,Standard Deviation,0.136548392
8,662,137.965,111.695,152.468,661.991,0.971935352,,Sample Variance,0.018645463
9,661,137.827,48.333,151.856,660.595,0.969885745,,Kurtosis,0.190643903
16,659,159.556,106.924,178.261,658.833,0.967298776,,Skewness,0.968825218
1,650,149.509,85.046,170.25,650.044,0.954394764,,Range,0.486903654
27,645,140.18,92.866,155.279,644.964,0.946936307,,Minimum,0.884587715
26,638,139.698,106.041,152.192,637.324,0.935719257,,Maximum,1.371491368
24,626,134.956,103.667,148.235,625.294,0.918056808,,Sum,20.86511057
14,616,149.207,110.333,160.406,615.625,0.903860779,,Count,20
34,615,151.028,108.502,164.698,614.569,0.90231036,,,0
39,603,155.457,97.804,172.731,602.498,0.884587715,,,
21,595,134.105,117.173,158.679,594.376,0.872662992,,,
13,574,148.479,105.368,161.682,573.708,0.842318229,,,
2,573,156.11,121.586,173.917,572.308,0.840262749,,,
25,567,139.637,92.638,149.891,566.504,0.831741315,,,
11,562,143.432,81.676,160.413,561.182,0.823927553,,,
10,558,142.704,92.244,162.001,557.868,0.819061937,,,
35,554,143.844,91.711,157.997,554.009,0.813396153,,,
23,551,129.326,89.46,146.456,550.546,0.808311775,,,
38,547,149.576,97.333,167.786,546.569,0.802472743,,,
15,538,141.801,76.147,159.952,537.709,0.789464489,,,
31,534,159.811,112.365,179.226,534.033,0.784067385,,,
3,530,139.934,110.211,155.297,530.689,0.779157723,,,
32,509,142.135,100.255,162.751,509.174,0.747569394,,,
17,508,150.291,109.473,169.021,507.381,0.744936911,,,
6,501,132.977,84.807,156.005,500.425,0.73472411,,,
5,500,143.106,107.473,157.916,499.291,0.733059171,,,
7,490,139.038,99.448,153.509,490.406,0.720014212,,,
20,490,135.042,83.084,167.588,489.479,0.718653191,,,
12,480,143.199,104.04,157.602,480.054,0.704815403,,,
4,449,137.865,99.667,153.239,448.157,0.65798422,,,
