 ,Area,Mean,Min,Max,Length,Length (mm),,,
32,78,105.743,61.062,147.347,77.252,0.115512173,,Conversion,668.778
38,71,124.283,70.808,168.558,71.13,0.106358164,,,
12,63,105.355,70.535,143.975,62.811,0.093919058,,,
4,59,124.717,104.844,145.667,59.062,0.088313312,,Column1,
40,47,110.611,90.871,146.979,47.397,0.070871051,,,
34,47,139.355,77.808,198.435,46.098,0.068928703,,Mean,0.065720987
36,42,118.515,78,159.165,41.475,0.062016095,,Standard Error,0.004410597
35,42,136.465,56.333,176.433,41.146,0.061524153,,Median,0.058643526
30,42,111.116,80.177,137.749,41.049,0.061379112,,Mode,#N/A
21,40,107.399,68.066,150.571,39.767,0.059462183,,Standard Deviation,0.019724789
27,39,112.374,70.333,136.641,38.672,0.057824869,,Sample Variance,0.000389067
13,39,81.346,56.851,118.762,38.389,0.057401709,,Kurtosis,1.319371331
31,37,105.812,48,153.821,36.797,0.055021248,,Skewness,1.503634225
6,35,92.381,79.131,109.751,35.916,0.05370392,,Range,0.067883513
10,36,84.96,53.853,125.776,35.238,0.05269013,,Minimum,0.04762866
39,35,110.104,56,136,34.939,0.052243046,,Maximum,0.115512173
7,35,100.684,61.513,125.174,34.785,0.052012776,,Sum,1.314419733
37,33,141.597,99.849,169.729,32.985,0.049321299,,Count,20
33,33,120.597,34.725,177.135,32.294,0.048288072,,,0
17,32,80.465,63.562,129.667,31.853,0.04762866,,,
19,32,103.35,76.041,149.703,31.467,0.047051488,,,
26,31,79.012,64.852,100.417,30.82,0.046084052,,,
9,31,97.181,65.911,146.333,30.414,0.045476974,,,
25,31,106.106,84.255,150.787,30.406,0.045465012,,,
11,30,98.502,76.667,127.453,29.12,0.043542102,,,
24,26,130.18,102.24,163.153,27.485,0.041097345,,,
15,28,84.934,66.305,106.261,27.203,0.04067568,,,
28,27,105.31,74.656,131.837,26.926,0.040261492,,,
2,25,77.257,61.188,103.605,24.872,0.037190219,,,
3,25,93.601,71.854,136.319,24.839,0.037140875,,,
29,25,103.118,74.1,116.59,24.839,0.037140875,,,
18,25,96.748,82.333,117.064,24.732,0.036980882,,,
20,25,78.946,49.918,109.686,24.468,0.036586132,,,
14,25,77.753,55.462,102.173,24.352,0.036412681,,,
16,24,94.955,77.157,107.18,23.18,0.034660231,,,
5,23,111.309,82.481,136.993,22.627,0.03383335,,,
1,23,93.368,77.936,109.872,22.149,0.033118613,,,
22,22,122.909,95.241,139.125,21.932,0.032794141,,,
8,21,116.145,83.074,153.137,20.224,0.030240229,,,
23,20,84.431,68.666,113.092,19.925,0.029793145,,,
