 ,Area,Mean,Min,Max,Length,Length (mm),,,
19,142,129.768,54.143,169.259,141.116,0.211465812,,Conversion,667.323
24,113,140.321,92.744,172.596,112.21,0.168149457,,,
11,111,153.642,89.532,181.759,111.397,0.166931156,,,
2,109,143.184,88.221,169.447,108.099,0.161989022,,,
23,102,150.875,116.744,169.834,101.21,0.151665685,,Column1,
13,99,172.148,115.987,199.743,99.592,0.149241072,,,
21,96,144.466,74.029,168.293,95.262,0.14275246,,Mean,0.143042125
26,94,157.147,95.075,174.505,93.495,0.140104567,,Standard Error,0.004801866
25,93,143.885,69.968,174.127,93.006,0.139371788,,Median,0.138322072
18,93,134.968,85.16,163.038,92.863,0.139157499,,Mode,#N/A
22,92,177.497,111.811,201.55,91.748,0.137486644,,Standard Deviation,0.021474597
27,92,127.253,45.26,166.116,91.352,0.136893229,,Sample Variance,0.000461158
20,91,165.048,116.333,177.888,90.734,0.13596714,,Kurtosis,4.49455651
8,90,171.086,96.318,191.94,89.827,0.134607978,,Skewness,1.848891315
12,86,160.263,114.756,190.555,85.048,0.127446529,,Range,0.092282148
32,85,135.072,69.006,170.539,84.499,0.126623839,,Minimum,0.119183664
16,84,140.828,79.667,163.944,83.572,0.125234706,,Maximum,0.211465812
40,83,163.601,94.302,181.98,82.583,0.123752666,,Sum,2.860842501
29,82,127.486,56.803,154.475,81.959,0.122817586,,Count,20
31,80,155.764,60.959,178.58,79.534,0.119183664,,,0
10,78,160.134,113.178,206.333,77.425,0.116023275,,,
28,76,113.631,65.495,133.216,75.303,0.112843406,,,
1,75,153.667,100.337,171.079,74.335,0.111392834,,,
37,74,137.458,81.726,165.395,73.367,0.109942262,,,
7,71,131.89,53.769,173.25,71.059,0.106483667,,,
6,71,125.095,55.431,149.798,70.59,0.105780859,,,
15,70,129.127,62.264,159.098,69.07,0.103503101,,,
17,68,125.232,83.192,145.629,67.217,0.100726335,,,
5,67,117.773,62.667,141.319,66.279,0.099320719,,,
30,65,151.118,75.184,173.841,64.464,0.096600896,,,
36,64,126.751,81.917,150.492,63.646,0.095375103,,,
14,63,149.346,86,190.105,62.332,0.093406042,,,
3,62,86.275,50.468,108.671,61.902,0.092761676,,,
9,60,168.15,116.88,185.101,59.205,0.088720155,,,
38,54,115.597,81.963,138.144,53.51,0.080186057,,,
34,47,128.708,99.333,170.138,46.643,0.069895688,,,
35,45,124.93,83.388,155.122,45.098,0.067580467,,,
4,43,90.746,65.744,116.056,43.273,0.064845659,,,
33,40,118.803,75.228,144.458,39.108,0.058604304,,,
39,30,107.728,82.719,123.011,29.493,0.044195989,,,
