 ,Area,Mean,Min,Max,Length,Length (mm),,,
36,84,118.035,93.734,144.043,84.241,0.125636827,,Conversion,670.512
26,42,117.561,93.866,148.174,42.42,0.063265087,,,
24,33,96.443,46.814,163.187,32.217,0.048048357,,,
5,30,126.336,110.762,151.227,30.296,0.045183382,,,
18,30,120.989,111.412,136,29.952,0.044670341,,Column1,
17,27,153.624,140.056,183.266,26.791,0.039956034,,,
3,26,138.829,130.566,160.333,25,0.03728494,,Mean,0.040227915
7,24,141.561,111,166.333,23.657,0.035281993,,Standard Error,0.004917029
27,23,170.067,142.209,191.582,22.98,0.034272317,,Median,0.033135872
12,23,140.938,130.133,151.147,22.359,0.033346159,,Mode,#N/A
19,23,150.505,134.936,174.255,22.077,0.032925585,,Standard Deviation,0.021989621
22,21,150.955,132.333,170.321,21.65,0.032288758,,Sample Variance,0.000483543
31,22,119.324,87.036,144.37,21.095,0.031461033,,Kurtosis,13.03733392
8,21,127.247,93.174,172.058,20.867,0.031120994,,Skewness,3.423038132
28,21,144.739,106.624,165.813,20.809,0.031034493,,Range,0.098749911
20,18,158.56,138.588,182.683,19.125,0.028522979,,Minimum,0.026886916
32,20,130.129,103.762,144.333,19.105,0.028493152,,Maximum,0.125636827
21,19,132.948,113.15,152.251,18.439,0.027499881,,Sum,0.804558308
15,19,147.194,136.956,158.461,18.358,0.027379077,,Count,20
33,19,125.648,95.385,139.401,18.028,0.026886916,,,0
11,18,154.228,134.148,168.505,18,0.026845157,,,
23,19,142.842,132,152.667,18,0.026845157,,,
38,18,158.444,142.333,177.667,17,0.02535376,,,
9,17,159.943,141.234,180.031,16.763,0.025000298,,,
37,17,134.668,114.632,150.284,16.492,0.02459613,,,
1,17,162.37,150.087,184.87,16.125,0.024048787,,,
14,17,128.692,107.538,143.621,16.125,0.024048787,,,
16,16,134.318,97.592,163.344,15.811,0.023580488,,,
6,16,141.97,135.149,162.333,15.524,0.023152457,,,
30,16,159.672,141.078,178.106,15.297,0.022813909,,,
34,16,124.996,97.67,142.699,15.264,0.022764693,,,
4,15,124.3,102.704,134.333,14.866,0.022171117,,,
13,15,156.586,137.579,170.333,14.765,0.022020486,,,
35,15,119.264,104.305,143.333,14.56,0.021714749,,,
39,15,129.008,109.854,161.333,14.213,0.021197234,,,
2,14,117.795,108.876,139.711,13.153,0.019616353,,,
29,14,114.021,88.897,135,13.153,0.019616353,,,
25,13,147.923,134,161,12,0.017896771,,,
10,11,134.304,116.808,152.073,10.77,0.016062352,,,
