 ,Area,Mean,Min,Max,Length,Length (mm),,,
4,120,136.725,58.392,169.888,119.461,0.174192184,,Conversion,685.8
3,115,166.503,88.792,196.049,115.136,0.167885681,,,
2,104,158.44,108.667,177.397,103.143,0.150398075,,,
17,103,142.334,97.667,185.317,102.22,0.149052202,,,
30,98,130.278,79.942,163.124,98.198,0.143187518,,Column1,
13,98,156.496,85.24,183.321,98.079,0.143013998,,,
22,97,151.773,87.333,173.064,96.426,0.140603675,,Mean,0.137486002
38,96,179.824,128.333,210.808,95.666,0.13949548,,Standard Error,0.003510216
33,95,150.852,71.165,181.473,95.448,0.139177603,,Median,0.138842228
21,96,158.476,94.111,186.057,95.394,0.139098863,,Mode,#N/A
39,95,162.093,92.076,208.326,95.042,0.138585593,,Standard Deviation,0.015698161
34,95,162.272,111.333,185.457,94.679,0.138056285,,Sample Variance,0.000246432
5,93,129.523,80,167.432,93.127,0.135793234,,Kurtosis,0.689228548
24,90,153.524,81.046,179.025,89.12,0.129950423,,Skewness,0.628349514
8,89,148.731,68.293,179.606,89.038,0.129830854,,Range,0.061185477
18,84,182.103,139.073,215.807,83.47,0.121711869,,Minimum,0.113006707
11,83,173.651,102.618,192.422,83.007,0.121036745,,Maximum,0.174192184
23,83,145.724,88.887,172.937,82.75,0.120662001,,Sum,2.749720035
26,79,156.459,107.57,181.245,78.854,0.114981044,,Count,20
27,77,147.64,109.586,175.344,77.5,0.113006707,,,0
25,78,116.392,78.347,141.786,77.372,0.112820064,,,
37,77,180.682,138.333,199.409,76.187,0.111092155,,,
32,76,175.322,109.241,190.953,75.884,0.110650335,,,
29,75,144.174,94.029,172.035,74.614,0.108798484,,,
14,74,141.117,92.841,167.109,73.755,0.107545932,,,
31,72,107.622,65.723,150.517,73.712,0.107483231,,,
10,71,180.619,118.905,212.679,70.818,0.103263342,,,
35,70,128.379,45.938,171.684,69.857,0.101862059,,,
40,70,145.186,57.4,186.428,69.503,0.101345873,,,
20,69,186.369,140.324,209.751,69.201,0.100905512,,,
1,69,136.017,92.621,158.243,68.308,0.099603383,,,
7,69,133.453,96.399,161.082,68.211,0.099461942,,,
36,67,125.903,85.845,151.72,67.56,0.098512686,,,
28,68,164.425,102.297,181.215,67.209,0.098000875,,,
6,67,132.416,85.004,159.533,67.096,0.097836104,,,
19,67,157.656,119.658,189.287,66.749,0.097330125,,,
9,67,171.691,103.967,189.448,66.456,0.096902887,,,
15,63,152.113,102.1,171.587,62.489,0.091118402,,,
16,59,153.13,102.465,177.924,58.443,0.085218723,,,
12,58,145.001,119.069,164.263,57.841,0.084340916,,,
