 ,Area,Mean,Min,Max,Length,Length (mm),,,
31,1488,175.31,126.618,202.234,1487.819,2.184566976,,Conversion,681.059
8,1334,197.283,131,222.007,1333.823,1.958454407,,,
18,1316,188.877,113.473,215.074,1315.776,1.931955969,,,
20,1252,172.495,92.773,219.061,1251.353,1.837363576,,,
16,1225,196.522,133.876,228.077,1225.004,1.798675298,,Column1,
4,1186,175.848,127.223,210.597,1185.598,1.740815407,,,
2,1142,175.965,136.667,200.129,1141.633,1.676261528,,Mean,1.6009762
5,1100,190.502,128.277,215.217,1099.691,1.614678023,,Standard Error,0.053427555
10,1092,193.761,122.746,215.882,1091.53,1.602695214,,Median,1.52474235
13,1068,179.438,103.558,224.281,1067.566,1.567508836,,Mode,#N/A
35,1010,186.192,136.941,204.22,1009.313,1.481975864,,Standard Deviation,0.238935288
12,1004,188.859,106.745,216.603,1003.628,1.47362857,,Sample Variance,0.057090072
17,1004,187.316,100.411,215.023,1003.363,1.47323947,,Kurtosis,0.170442529
14,967,167.733,128.188,192.135,966.788,1.41953634,,Skewness,0.955872344
26,958,178.385,104.982,213.448,957.713,1.406211503,,Range,0.831907368
29,952,167.026,101.766,190.644,951.119,1.396529522,,Minimum,1.352659608
32,948,164.293,116.806,196.694,947.9,1.39180306,,Maximum,2.184566976
36,924,171.229,92.667,203.604,923.663,1.356215834,,Sum,32.01952401
15,923,189.993,135.437,219.759,922.664,1.354749001,,Count,20
6,922,177.17,123.149,197.818,921.241,1.352659608,,,0
9,904,170.557,128.387,199.241,903.642,1.326818969,,,
11,884,180.226,134.71,202.266,883.999,1.297977121,,,
7,877,174.247,85.799,198.433,877.063,1.287792981,,,
27,873,163.878,121.14,185.2,872.294,1.280790651,,,
19,867,175.217,115.337,198.96,866.882,1.272844203,,,
34,852,176.375,126.94,194.827,851.5,1.250258788,,,
21,842,185.791,146,213.434,842.044,1.236374528,,,
37,842,184.13,123.223,211.826,841.823,1.236050034,,,
28,831,200.487,135.73,228.767,830.347,1.219199805,,,
24,827,182.69,132.377,198.342,826.15,1.213037343,,,
33,825,170.333,120.699,203.339,824.289,1.210304834,,,
22,824,186.233,146.474,202.444,823.882,1.209707235,,,
40,813,178.657,146.571,197.201,813.054,1.193808466,,,
25,798,184.271,121.173,207.241,797.692,1.171252417,,,
38,792,166.898,135.183,189.72,792.208,1.163200251,,,
39,785,173.854,138.342,207.884,784.708,1.15218799,,,
1,780,185.944,116,212.011,779.662,1.14477894,,,
3,769,167.013,112.786,198.099,768.602,1.128539524,,,
23,731,179.889,139.626,204.572,731.088,1.073457659,,,
30,712,201.707,131.8,222.776,711.053,1.044040237,,,
