 ,Area,Mean,Min,Max,Length,Length (mm),,,
36,821,159.795,117.286,188.362,821.7,1.187239023,,Conversion,692.11
28,795,170.092,135.931,193.539,794.878,1.148485067,,,
19,778,182.538,140.49,204.299,777.266,1.123038245,,,
35,721,160.501,99.509,197.502,720.503,1.041023826,,,
1,675,194.657,143.84,213.134,674.415,0.974433255,,Column1,
20,662,192.986,131.306,211.536,661.673,0.956022887,,,
30,647,199.611,158,217.651,647.107,0.934977099,,Mean,0.923349106
11,626,171.735,131.136,193.231,625.115,0.903201803,,Standard Error,0.025762655
3,617,178.61,126.359,212.47,616.892,0.891320744,,Median,0.886788227
6,616,173.771,122.96,190.83,615.741,0.889657713,,Mode,#N/A
14,612,180.313,140.607,197.222,611.769,0.883918741,,Standard Deviation,0.115214096
10,597,194.716,158.313,217.064,596.649,0.862072503,,Sample Variance,0.013274288
23,596,177.831,116.94,208.293,595.318,0.860149398,,Kurtosis,0.506524248
39,586,156.728,95.308,181.49,585.211,0.845546228,,Skewness,1.252812588
29,585,195.365,154.629,217.001,584.721,0.844838248,,Range,0.384414327
8,585,165.878,117.758,183.162,584.326,0.84426753,,Minimum,0.802824695
25,578,163.478,103.269,211.899,577.808,0.834849952,,Maximum,1.187239023
12,573,182.908,127.87,200.478,572.276,0.826857002,,Sum,18.46698213
40,563,153.51,109.356,177.01,562.172,0.812258167,,Count,20
2,556,188.911,138.622,211.578,555.643,0.802824695,,,0
34,546,157.932,103.326,189.006,545.825,0.788639089,,,
33,546,147.971,96.149,174.035,545.472,0.788129055,,,
32,537,161.509,121.114,183.522,538.078,0.777445782,,,
37,514,169.012,117,186.999,514.027,0.742695525,,,
17,512,163.231,132.307,180.716,511.367,0.738852206,,,
26,503,179.194,138.796,192.366,502.963,0.726709627,,,
18,499,174.445,138.895,193.558,498.683,0.720525639,,,
31,497,167.543,122.243,180.316,496.505,0.71737874,,,
4,492,181.927,116.119,206.97,491.683,0.71041164,,,
38,489,151.528,97.518,183.011,488.89,0.706376154,,,
9,482,168.038,117.965,185.07,481.741,0.696046871,,,
13,480,176.584,114.573,193.077,479.896,0.69338111,,,
5,455,173.697,126,191.675,454.709,0.656989496,,,
22,453,174.199,120.407,195.736,454.53,0.656730866,,,
24,453,171.375,137.787,189.532,452.831,0.654276054,,,
15,435,171.622,135.667,184.115,434.153,0.627289015,,,
16,429,163.02,112.955,178.65,428.68,0.619381312,,,
7,410,164.729,123.941,188.027,409.552,0.591744087,,,
21,392,172.32,76.427,196.877,391.375,0.565480921,,,
27,380,171.135,104.034,190.648,379.391,0.548165754,,,
