 ,Area,Mean,Min,Max,Length,Length (mm),,,
4,1079,155.685,38.897,198.024,1078.245,1.618575767,,Conversion,666.169
36,1072,155.324,88.712,177.95,1071.852,1.608979103,,,
21,1015,147.241,47.547,177.637,1014.866,1.523436245,,,
28,1003,155.119,81.22,190.077,1002.759,1.505262178,,,
23,934,135.046,32.667,167.831,933.539,1.401354611,,Column1,
14,874,158.056,76.875,185.758,873.248,1.31085055,,,
15,868,153.764,66.132,178.481,867.422,1.302105021,,Mean,1.288395662
37,866,154.619,91.467,189.76,866.157,1.300206104,,Standard Error,0.036206362
1,850,145.3,83.405,172.751,849.403,1.27505633,,Median,1.255667856
25,848,138.427,49.201,169.964,847.858,1.272737098,,Mode,#N/A
7,825,138.813,93.324,182.746,825.116,1.238598614,,Standard Deviation,0.161919774
6,810,146.979,65.076,186.916,809.821,1.215638974,,Sample Variance,0.026218013
13,807,128.156,68.884,164.861,806.679,1.210922454,,Kurtosis,-0.209533288
19,791,156.851,81.549,209.818,790.663,1.186880506,,Skewness,0.944873712
39,769,169.329,110.074,187.705,768.738,1.153968437,,Range,0.49883438
2,762,154.78,38.945,198.977,762.035,1.143906426,,Minimum,1.119741387
27,753,142.025,56.667,180.24,752.594,1.129734347,,Maximum,1.618575767
8,751,162.08,27.774,192.742,750.378,1.126407863,,Sum,25.76791325
16,749,140.45,59.052,177.025,748.475,1.123551231,,Count,20
5,746,152.018,47.619,185.933,745.937,1.119741387,,,0
9,743,141.435,91.77,175.386,742.549,1.11465559,,,
29,741,154.746,34,189.754,740.877,1.112145717,,,
34,739,131.123,80.989,173.145,738.529,1.108621086,,,
3,737,141.731,59.753,175.171,736.986,1.106304857,,,
22,730,150.313,91.993,171.83,729.87,1.095622882,,,
10,724,147.337,37.565,185.733,723.888,1.086643179,,,
35,721,131.579,40.41,177.344,721.783,1.08348332,,,
32,697,144.065,49.392,171.667,697.283,1.046705866,,,
31,693,161.196,91.269,199.154,693.387,1.0408575,,,
26,685,138.837,98.392,173.351,684.189,1.027050193,,,
11,681,138.719,79.512,181.591,680.949,1.022186562,,,
18,673,157.917,109.194,189.413,672.344,1.00926942,,,
17,653,143.125,91.036,180.953,652.647,0.979701847,,,
12,650,130.978,76.667,163.673,650.059,0.975816947,,,
24,649,131.142,73.244,169.735,648.662,0.973719882,,,
40,640,148.706,83.505,192.262,640.066,0.960816249,,,
20,638,145.265,81.408,176.659,637.638,0.957171529,,,
30,609,142.518,81.758,167.671,608.969,0.914135902,,,
38,607,151.792,92.333,178.206,607.388,0.911762631,,,
33,548,145.289,67.144,169.92,547.221,0.821444708,,,
