 ,Area,Mean,Min,Max,Length,Length (mm),,,
38,970,155.894,85.974,194.079,970.176,1.440045598,,Conversion,673.712
15,885,150.087,70.266,179.176,884.307,1.312589059,,,
24,864,147.096,4.66,172.41,864.282,1.282865676,,,
2,818,137.856,79.337,164.612,817.756,1.213806493,,,
9,799,133.656,60.096,164.7,798.727,1.185561486,,Column1,
20,769,159.06,96.667,186.679,768.605,1.140850987,,,
22,758,160.319,102.667,174.634,757.443,1.124283076,,Mean,1.093255056
25,739,133.556,99.984,158.087,738.381,1.095989087,,Standard Error,0.029907408
3,723,120.687,59.013,144.402,722.253,1.072050075,,Median,1.046600773
16,708,157.4,98.674,186.137,707.79,1.050582445,,Mode,#N/A
6,703,130.14,70.479,153.914,702.425,1.042619101,,Standard Deviation,0.133749993
13,702,137.414,77.972,154.599,701.409,1.041111039,,Sample Variance,0.017889061
7,688,126.6,58.758,146.968,687.938,1.021115848,,Kurtosis,0.947597828
4,679,133.546,87.218,157.256,679.036,1.007902487,,Skewness,1.203426767
5,666,125.514,65.582,164.879,665.9,0.988404541,,Range,0.495299178
36,665,125.493,88.333,154.172,664.132,0.985780274,,Minimum,0.94474642
8,663,151.454,65.548,180.564,662.358,0.983147101,,Maximum,1.440045598
33,654,128.789,79.624,154.657,653.611,0.970163809,,Sum,21.86510111
40,648,144.452,58.933,162.346,647.765,0.961486511,,Count,20
14,637,143.519,99.591,165.812,636.487,0.94474642,,,0
17,616,131.466,96.959,157.431,616.034,0.91438775,,,
35,604,118.852,57.275,146.207,603.32,0.895516185,,,
10,595,136.712,55.353,157.521,594.664,0.882667965,,,
11,593,144.882,50.333,176.714,593.134,0.880396965,,,
1,587,125.534,58.801,149.916,586.495,0.870542606,,,
19,577,158.923,67.302,180.415,576.48,0.855677203,,,
12,576,153.358,62.102,191.531,575.54,0.854281948,,,
18,568,156.752,92.057,180.64,567.56,0.842437124,,,
31,566,129.415,84.95,149.665,565.697,0.839671848,,,
32,564,126.303,54.684,151.33,563.518,0.836437528,,,
27,559,145.291,96.228,163.757,558.607,0.829148063,,,
29,555,168.748,74.667,188.505,554.707,0.82335924,,,
37,552,119.11,29.869,151.045,551.099,0.818003835,,,
34,546,136.712,95.305,153.278,546.076,0.810548127,,,
21,520,148.697,47.37,190.257,519.684,0.771374118,,,
26,519,146.498,105.72,165.989,518.154,0.769103118,,,
39,515,139,60.22,161.575,515.152,0.764647208,,,
28,511,164.413,94.8,181.091,510.177,0.757262747,,,
23,509,152.017,53.773,175.184,509.181,0.755784371,,,
30,504,159.284,73.465,177.312,503.682,0.747622129,,,
