 ,Area,Mean,Min,Max,Length,Length (mm),,,
3,151,140.988,61.193,175.566,151.339,0.220119849,,Conversion,687.53
5,62,105.778,79.667,126.667,61.095,0.088861577,,,
18,52,89.712,70.127,111.358,51.886,0.075467252,,,
11,52,86.898,63.613,126.104,51.488,0.074888369,,,
38,51,89.285,49.967,149.309,51.485,0.074884005,,Column1,
34,50,94.864,47.877,111.453,49.888,0.072561197,,,
28,48,82.027,47.627,124.111,47.945,0.069735139,,Mean,0.07115675
16,48,83.573,58.123,106.043,47.921,0.069700231,,Standard Error,0.008224402
29,45,102.717,58.395,135.662,46.894,0.068206478,,Median,0.064480823
35,47,97.688,63.943,121.692,46.606,0.067787587,,Mode,#N/A
8,43,118.265,75.406,147.377,42.059,0.061174058,,Standard Deviation,0.036780643
19,43,82.946,44.903,151.986,42.048,0.061158059,,Sample Variance,0.001352816
40,40,99.418,61.12,123.838,39.458,0.05739095,,Kurtosis,15.9488055
7,40,130.028,104.34,152.514,39.064,0.056817884,,Skewness,3.820538856
13,38,81.586,55.473,113.041,37.121,0.053991826,,Range,0.171716143
14,37,78.905,31.721,125.213,36.844,0.053588934,,Minimum,0.048403706
4,34,92.301,62.833,121.255,34.315,0.049910549,,Maximum,0.220119849
17,34,114.325,66.197,156.633,33.889,0.04929094,,Sum,1.42313499
32,34,94.714,64.611,116.767,33.824,0.049196399,,Count,20
2,34,113.482,69.667,136.735,33.279,0.048403706,,,0
37,33,101.554,53.694,127.238,32.724,0.047596469,,,
27,33,103.187,71.497,123.082,32.505,0.047277937,,,
20,32,96.047,56.171,139.016,31.925,0.046434337,,,
39,32,112.763,100.977,126.257,31.284,0.045502014,,,
9,31,103.524,94.488,116.99,30.265,0.044019897,,,
15,30,96.288,68.659,114.939,29.212,0.042488328,,,
36,29,71.479,57.172,118.856,28.46,0.041394557,,,
1,28,73.928,42.418,96.943,27.459,0.039938621,,,
6,28,100.14,81.684,113.571,27.203,0.039566273,,,
24,27,115.985,86.615,130.932,26.683,0.038809943,,,
12,27,86.401,41.109,122.341,26.42,0.038427414,,,
30,26,89.775,76.902,107.789,25.835,0.037576542,,,
33,25,113.96,83.02,140.244,25.345,0.036863846,,,
22,26,110.127,85.74,124.333,25.02,0.036391139,,,
10,24,92.29,63.858,128.298,23.77,0.034573037,,,
31,23,66.2,41.071,91.809,22.023,0.032032057,,,
21,22,85.111,67.597,98.806,21.991,0.031985513,,,
26,22,100.751,60.524,130.079,21.954,0.031931698,,,
25,22,101.204,59.779,128.721,21.213,0.030853926,,,
23,20,83.508,64.623,103.006,19.209,0.027939144,,,
