 ,Area,Mean,Min,Max,Length,Length (mm),,,
1,531,158.429,52.279,193.835,530.102,0.781693028,,Conversion,678.146
2,353,156,52.629,181.555,353.045,0.520603233,,,
3,442,154.977,47.646,190.321,441.808,0.651493926,,,
4,382,140.499,65.557,171.372,382.112,0.563465684,,,
5,393,122.88,44.395,154.836,392.631,0.578977093,,Column1,
6,411,139.269,73.295,173.79,411.344,0.606571446,,,
7,344,136.035,68.794,178.278,343.385,0.506358513,,Mean,0.81820316
8,538,153.069,66.068,190.426,537.99,0.793324741,,Standard Error,0.057770414
9,594,163.825,62.956,189.876,593.945,0.875836472,,Median,0.749022334
10,503,147.29,97.048,180.477,503.028,0.741769471,,Mode,#N/A
11,503,127.47,66.035,160.947,503.49,0.742450741,,Standard Deviation,0.258357148
12,503,139.452,89.198,171.114,502.231,0.740594208,,Sample Variance,0.066748416
13,893,142.841,64.277,174.883,892.841,1.316591118,,Kurtosis,0.451656104
14,627,144.391,78.149,175.383,627.199,0.92487311,,Skewness,1.052663609
15,513,120.054,44.786,157.043,512.403,0.755593928,,Range,0.902383852
16,453,145.672,72.772,177.604,452.791,0.667689554,,Minimum,0.506358513
17,956,145.436,62.712,186.923,955.333,1.408742365,,Maximum,1.408742365
18,845,154.451,89.712,190.573,844.589,1.245438298,,Sum,16.3640632
19,648,161.47,67.667,206.208,647.467,0.954760479,,Count,20
20,670,139.973,74.036,181.759,669.49,0.987235787,,,0
21,225,122.496,69.379,167.736,224.617,0.331222185,,,
22,282,138.694,43.333,167.322,281.807,0.415555057,,,
23,542,155.835,68.238,180.222,541.355,0.7982868,,,
24,422,161.836,88.333,177.617,421.652,0.621771713,,,
25,697,143.659,74.667,166.848,696.281,1.026742029,,,
26,287,129.527,58.181,156.962,286.955,0.423146343,,,
27,289,102.914,43.621,142.051,288.777,0.42583308,,,
28,397,129.552,66.504,169.526,397.194,0.585705733,,,
29,457,139.131,87.572,166.718,458.495,0.676100722,,,
30,380,137.264,68.52,172.109,379.785,0.56003427,,,
31,262,140.211,54.028,182.667,263.162,0.388060978,,,
32,250,121.783,64.74,145.013,249.858,0.368442784,,,
33,357,129.564,71.117,166.11,356.628,0.525886756,,,
34,275,111.139,44.304,155.874,275.254,0.405891947,,,
35,257,132.37,89.355,162.067,256.366,0.378039537,,,
36,635,150.069,35.007,173.101,635.052,0.936453212,,,
37,669,139.072,102.954,171.798,668.368,0.985581276,,,
38,287,139.767,80.082,166.587,286.724,0.422805709,,,
39,264,121.983,64.759,157.612,264.002,0.389299649,,,
40,220,138.696,83.482,178.007,219.892,0.324254659,,,
