 ,Area,Mean,Min,Max,Length,Length (mm),,,
4,27,116.651,107.676,140.609,26.602,0.03886789,,Conversion,684.421
25,26,123.05,97,143,25.63,0.037447711,,,
15,25,124.967,93.417,139.552,24.352,0.03558044,,,
8,24,126.893,116.85,150.667,23.77,0.034730086,,,
24,24,96.892,74.785,137,23.669,0.034582516,,Column1,
3,24,109.079,93.667,135.333,23.464,0.034282992,,,
9,23,128.664,110.616,143.046,22.361,0.032671411,,Mean,0.031857731
13,23,131.957,114.667,145,22,0.032143958,,Standard Error,0.000706318
18,22,100.245,84.07,134,21.541,0.031473318,,Median,0.031216897
7,22,139.995,134.615,144.254,21.471,0.031371042,,Mode,#N/A
33,22,156.497,137.79,169.583,21.26,0.031062752,,Standard Deviation,0.00315875
20,21,117.377,91.558,135.935,20.809,0.030403801,,Sample Variance,9.9777E-06
37,21,135.934,117.768,151.871,20.621,0.030129116,,Kurtosis,-0.159183751
10,21,119.116,101.384,131.486,20.518,0.029978624,,Skewness,0.711070473
21,21,126.419,105.033,147.228,20.396,0.029800371,,Range,0.01153822
22,21,117.914,86.37,137.83,20.224,0.029549064,,Minimum,0.02732967
31,21,141.737,128.667,157,20,0.02922178,,Maximum,0.03886789
6,20,109.017,91.681,120.408,19.698,0.028780531,,Sum,0.637154617
29,19,116.795,95.516,135.22,18.991,0.027747541,,Count,20
5,19,112.393,97.844,123.667,18.705,0.02732967,,,0
23,18,116.443,84.855,146.333,17.889,0.026137421,,,
12,18,139.369,126.418,147.375,17.117,0.025009461,,,
34,18,149.264,132.004,172.804,17.029,0.024880885,,,
26,17,127.568,122.502,144,16.971,0.024796142,,,
32,17,108.984,92.121,132.926,16.492,0.02409628,,,
11,17,135.449,123.173,168.333,16.125,0.02356006,,,
35,17,157.912,146,174.824,16.062,0.023468012,,,
30,17,112.63,83.824,138.262,16.031,0.023422718,,,
28,17,131.059,114.333,144,16,0.023377424,,,
27,16,133.194,118.52,152.533,15,0.021916335,,,
2,15,105.379,91.862,128.333,14.866,0.021720549,,,
19,15,106.721,90.286,138.667,14.142,0.020662721,,,
1,14,123.389,110.654,143.667,13.601,0.019872272,,,
16,14,129.745,116.903,138.903,13.038,0.019049678,,,
36,13,136.149,121.013,156.218,12.649,0.018481315,,,
14,13,130.52,122.121,139.362,12.369,0.01807221,,,
17,13,115.367,107.922,127.333,12.207,0.017835514,,,
