 ,Area,Mean,Min,Max,Length,Length (mm),,,
39,75,126.636,107.885,146.635,75.203,0.112829322,,Conversion,666.52
21,52,108.991,92.808,144.257,51.742,0.077630079,,,
30,52,137.563,95.513,182.78,51.376,0.077080958,,,
22,50,100.76,85.137,112.333,49.783,0.074690932,,,
35,49,109.57,100.044,120.469,49.059,0.073604693,,Column1,
26,49,108.408,79.537,123.489,48.406,0.072624977,,,
33,46,115.94,94.522,133.754,45.975,0.068977675,,Mean,0.066625758
37,44,111.266,81.835,134.69,43.866,0.065813479,,Standard Error,0.002999685
36,43,123.448,91.252,162.971,42.767,0.064164616,,Median,0.063560733
38,43,128.309,92.095,154.674,42.583,0.063888555,,Mode,#N/A
19,43,122.242,96.765,151.502,42.146,0.063232911,,Standard Deviation,0.013414999
16,41,104.948,90.034,119.29,41.741,0.062625278,,Sample Variance,0.000179962
23,42,112.975,90.775,145.107,41.53,0.062308708,,Kurtosis,6.993232396
18,41,116.113,99.637,129.754,40.491,0.060749865,,Skewness,2.223344543
31,41,113.693,83.913,138.595,40.102,0.060166237,,Range,0.06104393
29,39,113.141,95.251,142.396,38.371,0.057569165,,Minimum,0.051785393
25,37,108.009,89.818,123.667,36.717,0.055087619,,Maximum,0.112829322
17,36,116.453,82.181,141.969,35.893,0.053851347,,Sum,1.332515153
12,36,108.639,77.213,128.685,35.881,0.053833343,,Count,20
32,35,112.21,71.57,140.224,34.516,0.051785393,,,0
11,34,106.045,80.887,144.934,34.01,0.051026226,,,
34,34,104.406,92.707,115.353,33.541,0.050322571,,,
27,34,111.767,91.946,130.126,33.349,0.050034508,,,
5,34,120.309,91.91,135.678,33.116,0.049684931,,,
1,33,112.429,83.761,140.022,32.945,0.049428374,,,
40,33,109.79,81.943,135.333,32.923,0.049395367,,,
24,33,121.981,104.844,153.853,32.894,0.049351857,,,
2,33,127.073,109.436,150.729,32.299,0.048459161,,,
4,32,109.728,76.495,134.592,32.023,0.04804507,,,
28,32,112.495,97.013,142.216,31.89,0.047845526,,,
7,31,106.821,90.556,135.667,30.647,0.045980616,,,
20,31,119.693,104.7,143.333,30.104,0.045165937,,,
3,30,113.314,85.76,141.456,29.47,0.044214727,,,
6,28,103.834,91.633,116.774,28.029,0.042052752,,,
15,28,94.224,71.502,123.667,27.918,0.041886215,,,
9,26,114.55,93.04,136.29,26.061,0.039100102,,,
8,26,121.228,104.04,153.46,25.769,0.038662006,,,
10,26,118.566,105.087,133.831,25.437,0.038163896,,,
13,24,98.229,50.357,111.619,23.945,0.035925404,,,
14,24,105.97,68.914,130.288,23.793,0.035697353,,,
