 ,Area,Mean,Min,Max,Length,Length (mm),,,
20,167,135.967,55,149.292,166.942,0.247531608,,,
22,165,153.931,71.816,174.216,164.753,0.24428589,,Conversion,674.427
34,162,141.923,73.333,158.653,161.347,0.239235677,,,
10,160,168.76,49.562,197.048,160.419,0.237859694,,Column1,
40,158,171.82,85.324,184.637,158.191,0.234556149,,,
30,151,165.443,89,190.667,150.777,0.223563114,,Mean,0.200609777
39,141,159.128,97.667,175.674,140.844,0.208835056,,Standard Error,0.006353592
29,139,152.185,82.59,167.287,139.4,0.206693979,,Median,0.195119709
4,137,161.906,84.096,175.901,136.38,0.202216103,,Mode,#N/A
23,135,163.308,69.314,178.34,134.352,0.199209106,,Standard Deviation,0.028414128
18,129,143.205,81.416,156.853,128.836,0.191030312,,Sample Variance,0.000807363
9,128,170.445,81.712,194.179,127.138,0.188512619,,Kurtosis,-1.26185589
27,127,138.324,67.345,169.259,126.878,0.188127106,,Skewness,0.382141889
38,122,154.544,75.009,169.709,121.641,0.180361996,,Range,0.082733936
37,119,146.537,95.257,156.283,118.57,0.175808501,,Minimum,0.164797673
11,119,163.143,77.455,180.207,118.054,0.175043407,,Maximum,0.247531608
25,118,169.109,72.812,187.189,117.38,0.17404404,,Sum,4.012195538
24,112,173.577,82.239,191.628,111.486,0.16530477,,Count,20
33,112,123.032,86.853,157.474,111.401,0.165178737,,,0
14,111,131.901,40,160.298,111.144,0.164797673,,,
1,107,141.02,66.118,172.914,106.409,0.157776898,,,
36,104,145.878,88,169.197,103.276,0.153131473,,,
13,103,119.283,61.598,155.344,102.494,0.15197197,,,
28,103,168.234,119.667,182.123,102.08,0.151358116,,,
2,102,148.941,68.072,164.548,101.615,0.150668642,,,
35,100,148.561,76.588,170.26,99.134,0.146989963,,,
17,100,126.708,24.333,152.83,99.015,0.146813517,,,
21,98,158.454,63.1,178.391,97.14,0.144033379,,,
26,96,132.176,87.68,151.749,95.647,0.141819648,,,
3,95,150.422,93.462,166.583,94.744,0.140480734,,,
16,92,124.064,65.423,139.615,91.382,0.135495762,,,
7,92,140.931,83.309,167.031,91.188,0.13520811,,,
32,91,133.661,52.179,166.835,90.304,0.133897368,,,
19,90,138.05,79.333,152.333,89.836,0.133203445,,,
5,88,133.628,79.229,146.649,87.457,0.129676006,,,
15,86,115.228,51.435,144.221,85.024,0.1260685,,,
12,83,153.316,91,173,82.944,0.1229844,,,
6,79,115.433,87.894,154.09,78.546,0.116463309,,,
8,78,138.822,93,167.745,77.774,0.115318633,,,
31,76,113.652,62.765,143.122,75.69,0.112228603,,,
