 ,Area,Mean,Min,Max,Length,Length (mm),,,
14,774,155.169,73.08,183.415,773.337,1.156971343,,Conversion,668.415
21,736,170.204,52.026,190.025,735.597,1.100509414,,,
15,619,156.547,41.667,180.13,618.825,0.925809564,,,
23,612,162.36,33.348,184.224,611.267,0.914502218,,Column1,
35,600,154.981,98.796,179.832,599.974,0.897607026,,,
12,579,166.963,91.494,193.027,578.915,0.86610115,,Mean,0.857972517
6,578,153.732,104.497,165.689,577.948,0.864654444,,Standard Error,0.023808458
16,572,150.477,103.64,181.393,572.629,0.856696813,,Median,0.84420607
38,570,154.244,79.998,208.006,569.993,0.852753155,,Mode,#N/A
29,569,155.145,92.387,174.879,568.469,0.850473134,,Standard Deviation,0.106474661
17,561,138.1,45.333,172.806,560.091,0.837939005,,Sample Variance,0.011336853
4,550,151.611,86.605,166.259,549.159,0.821583896,,Kurtosis,3.175220427
11,545,171.854,92.512,190.606,544.576,0.814727377,,Skewness,1.768491883
13,534,174.31,88.52,194.592,533.195,0.79770053,,Range,0.399733698
2,527,137.901,35.453,166.898,526.923,0.788317138,,Minimum,0.757237644
34,513,142.924,70.258,176.638,513.066,0.767586006,,Maximum,1.156971343
40,512,159.714,69.333,204.141,512.03,0.76603607,,Sum,17.15945034
33,510,170.271,82.729,191.096,509.39,0.762086428,,Count,20
25,508,143.607,58,159.723,508.101,0.760157986,,,0
18,507,161.888,115.585,179.043,506.149,0.757237644,,,
32,498,164.972,84.039,187.603,497.977,0.745011707,,,
27,497,136.178,54.618,168.04,496.893,0.74338996,,,
7,496,136.328,37.247,165.1,496.128,0.742245461,,,
26,493,150.687,95.669,172.505,492.602,0.736970295,,,
20,490,161.858,107,182.543,489.735,0.732681044,,,
3,489,149.319,36.34,169.846,488.655,0.731065281,,,
5,484,147.704,88,168.108,483.371,0.723160013,,,
9,482,160.017,68,190.277,481.186,0.719891086,,,
37,479,146.887,63.873,189.494,478.673,0.716131445,,,
1,478,151.982,69.333,170.142,477.495,0.714369067,,,
28,478,159.097,85.333,174.505,477.315,0.714099773,,,
19,476,183.924,101.771,206.866,475.984,0.712108495,,,
36,469,159.992,93.528,177.548,468.457,0.700847527,,,
39,463,183.228,92.803,210.879,462.763,0.692328868,,,
31,448,154.786,81.192,178.941,447.922,0.670125596,,,
10,441,149.25,69.927,174.791,441.003,0.659774242,,,
22,412,156.105,60.333,182.217,411.174,0.615147775,,,
24,405,152.529,91.088,167.734,404.381,0.604984927,,,
30,398,165.353,30.615,187.891,397.459,0.594629085,,,
8,377,147.733,86.628,165.793,376.378,0.563090296,,,
