 ,Area,Mean,Min,Max,Length,Length (mm),,,
6,718,157.66,65.083,182.315,718.061,1.068021858,,Conversion,672.328
2,584,148.639,98.02,188.945,584.794,0.869804619,,,
23,546,136.426,84.161,170.571,545.763,0.81175111,,,
24,545,130.477,51.798,167.15,544.55,0.809946931,,Column1,
4,440,136.226,40.82,188.298,439.892,0.654281839,,,
7,422,159.888,67.766,191.468,422.217,0.627992587,,Mean,0.602152595
17,417,159.84,61.343,193.483,416.342,0.619254293,,Standard Error,0.037133311
33,414,112.212,44.695,145.27,413.304,0.614735665,,Median,0.538489398
10,369,135.522,68.32,176.207,368.294,0.547789174,,Mode,#N/A
9,368,146.344,87.566,197.064,368.02,0.547381635,,Standard Deviation,0.166065216
27,354,140.661,64.957,191.85,356.063,0.529597161,,Sample Variance,0.027577656
5,350,140.116,50.785,186.107,349.422,0.519719542,,Kurtosis,1.997676868
26,340,122.525,54.775,166.815,339.178,0.504482931,,Skewness,1.544886056
29,337,125.471,59.026,170.902,336.509,0.500513142,,Range,0.617042574
1,330,145.856,80.635,195.849,329.388,0.489921586,,Minimum,0.450979284
25,326,130.034,62.474,171.038,326.07,0.484986495,,Maximum,1.068021858
16,313,129.594,60.982,170.221,313.068,0.46564772,,Sum,12.0430519
18,313,145.957,42.954,179.694,312.253,0.464435514,,Count,20
8,311,147.941,76.286,187.062,310.487,0.46180882,,,0
31,304,112.31,79.223,143.788,303.206,0.450979284,,,
30,303,120.322,44.667,153.864,303.044,0.45073833,,,
3,303,137.83,55.906,181.904,302.241,0.449543973,,,
13,299,135.262,56.125,160.059,298.36,0.443771492,,,
21,297,137.942,54.881,176.036,296.537,0.441060018,,,
22,291,125.967,60.29,160.593,290.569,0.432183399,,,
32,285,105.082,66.305,135.098,284.165,0.422658286,,,
28,282,131.789,88.84,189.12,281.456,0.418629003,,,
34,282,113.437,81.732,143.984,281.093,0.418089087,,,
15,273,137.274,62.262,180.253,272.807,0.405764746,,,
12,270,117.171,59.189,167.134,270.131,0.401784546,,,
39,264,113.167,51.373,140.004,263.419,0.391801323,,,
19,248,123.046,41.947,156.14,247.562,0.368216109,,,
20,237,130.329,70.363,159.974,236.537,0.351817863,,,
11,237,134.75,85.604,171.667,236.238,0.351373139,,,
14,229,129.128,87.019,165.959,228.395,0.339707702,,,
36,218,112.514,79.347,142.199,218.128,0.324436882,,,
38,183,115.525,93.667,139.728,182.323,0.271181626,,,
35,180,107.424,46.509,146.571,179.53,0.267027403,,,
37,180,99.659,58.42,128.082,179.117,0.26641312,,,
40,174,121.422,68.839,145.243,174.625,0.259731857,,,
