 ,Area,Mean,Min,Max,Length,Length (mm),,,
16,549,116.123,35.588,169.146,548.533,0.813348794,,Conversion,674.413
4,401,132.259,61,152.839,400.923,0.594476975,,,
3,356,127.465,55.447,168.125,356.047,0.527936146,,,
19,286,130.89,76.271,149.566,285.901,0.423925695,,Column1,
13,275,122.621,70.899,153.779,274.54,0.407079935,,,
6,271,104.037,50.419,130.065,270.539,0.401147368,,Mean,0.376463161
28,254,110.193,69.582,148.131,253.888,0.376457749,,Standard Error,0.030094571
14,254,120.471,53.23,152.708,253.451,0.375809778,,Median,0.33608931
12,241,116.194,61.667,153.8,241.009,0.357361142,,Mode,#N/A
5,238,128.441,77.365,149.557,237.386,0.351989063,,Standard Deviation,0.134587011
20,216,123.076,87.962,155.292,215.94,0.320189557,,Sample Variance,0.018113664
7,212,122.148,86.291,153.427,211.969,0.314301474,,Kurtosis,5.250102761
9,210,134.599,77.574,164.996,209.584,0.310765065,,Skewness,2.160636032
2,200,118.039,85.471,165.572,199.489,0.295796493,,Range,0.54414135
29,193,134.236,53.408,167.297,192.625,0.285618753,,Minimum,0.269207444
34,189,103.79,52.195,138.589,188.982,0.280217018,,Maximum,0.813348794
38,187,119.592,55.604,156.533,186.902,0.277132855,,Sum,7.529263226
18,186,126.916,71.784,171.466,185.527,0.275094045,,Count,20
17,183,133.164,74.862,155.498,183.041,0.271407876,,,0
31,182,107.713,60.624,157.883,181.557,0.269207444,,,
21,179,123.685,66.932,170.289,178.681,0.264942995,,,
24,177,117.56,75.894,155.413,176.372,0.261519277,,,
15,176,124.619,62.877,155.957,175.075,0.259596123,,,
23,175,123.597,70.686,159.147,174.128,0.258191939,,,
22,171,125.134,68.058,145.54,170.81,0.253272105,,,
1,168,118.802,66.602,156.126,167.275,0.248030509,,,
40,165,104.306,66.706,152.654,164.363,0.243712681,,,
11,163,124.92,69.856,153.944,162.848,0.241466283,,,
32,160,106.165,70.595,127.908,159.385,0.236331447,,,
27,155,111.707,65.054,135.322,155.025,0.229866565,,,
26,154,105.854,34.792,142.432,153.704,0.227907825,,,
8,151,121.364,77.795,158.379,151.466,0.224589384,,,
30,148,128.474,99.566,163.629,147.268,0.218364711,,,
25,145,66.219,23.869,129.577,144.69,0.214542128,,,
39,142,112.616,67.955,146.527,141.132,0.209266429,,,
33,135,109.507,75.5,139.206,134.702,0.199732212,,,
35,129,97.83,58.736,129.449,128.955,0.191210727,,,
36,129,99.343,59.339,137.218,128.764,0.190927518,,,
37,129,106.187,69.617,156.994,128.158,0.190028959,,,
10,119,112.685,71.36,137.691,118.534,0.175758771,,,
