 ,Area,Mean,Min,Max,Length,Length (mm),,,
6,808,206.895,118.096,237.687,807.862,1.185631449,,Conversion,681.377
7,769,181.753,143.18,208.514,768.667,1.128108228,,,
4,744,157.258,94.703,181.184,744.11,1.092067974,,,
30,737,151.236,110.898,177.206,736.497,1.080895011,,Column1,
40,725,130.484,55.394,163.458,725.255,1.064396069,,,
8,706,194.474,139.313,215.218,705.313,1.035128864,,Mean,0.971848257
34,702,151.506,114.667,167.729,702.239,1.030617412,,Standard Error,0.021901573
37,669,130.951,76.657,144.678,668.29,0.980793305,,Median,0.945056848
31,649,156.327,105.458,178.42,648.136,0.951214966,,Mode,#N/A
35,646,127.068,89.201,141.734,645.851,0.947861463,,Standard Deviation,0.097946813
39,642,148.507,102.333,171.555,642.029,0.942252233,,Sample Variance,0.009593578
29,639,165.913,109.647,189.705,638.642,0.937281417,,Kurtosis,-0.567847709
1,619,165.554,133.393,192.322,618.629,0.907910012,,Skewness,0.704412698
10,616,206.993,142.942,231.473,615.852,0.903834441,,Range,0.327476566
24,616,161.004,119.156,185.281,615.414,0.903191625,,Minimum,0.858154883
2,602,183.401,121.419,210.748,601.563,0.882863672,,Maximum,1.185631449
25,599,156.273,104.667,179.892,598.66,0.878603181,,Sum,19.43696515
23,590,151.279,92.574,173.694,589.624,0.865341801,,Count,20
26,587,183.388,140.565,198.167,586.541,0.860817139,,,0
16,585,153.635,117.53,165.708,584.727,0.858154883,,,
36,584,127.96,83.695,145.069,583.679,0.856616822,,,
12,571,141.729,97.694,165.132,570.367,0.837079913,,,
33,568,133.413,97.141,150.582,567.595,0.833011681,,,
11,567,158.084,115,174.143,566.197,0.830959953,,,
17,563,154.561,104.333,167.294,562.673,0.825788073,,,
19,547,172.398,102.969,191.704,546.275,0.801722101,,,
18,544,166.482,131.538,182.897,543.982,0.798356857,,,
15,544,155.761,117.061,175.132,543.119,0.797090304,,,
27,539,150.236,86.179,175.09,538.694,0.790596102,,,
3,539,177.104,126.024,209.788,538.205,0.789878437,,,
20,527,155.561,113.564,182.317,526.149,0.772184855,,,
5,525,173.583,127.626,192.031,524.86,0.770293098,,,
14,522,143.625,91,157.899,521.968,0.766048751,,,
38,498,125.567,88.709,142.174,497.807,0.730589674,,,
32,486,159.88,108.333,177.472,485.426,0.712419116,,,
28,484,161.084,132.911,185.111,483.769,0.709987276,,,
9,482,169.662,96.587,197.415,482.224,0.707719809,,,
13,468,143.192,107.667,166.412,467.684,0.686380667,,,
21,421,185.137,104.441,204.834,420.319,0.616867021,,,
22,403,174.647,136.187,190.943,402.379,0.590537984,,,
