 ,Area,Mean,Min,Max,Length,Length (mm),,,
5,922,155.57,68.637,178.802,921.775,1.359682506,,Conversion,677.934
6,817,162.095,77.199,186.441,816.465,1.204342901,,,
13,788,125.688,63.834,153.761,788.047,1.162424366,,,
9,785,160.518,132.667,183.715,784.596,1.1573339,,Column1,
3,762,153.104,71.447,179.816,761.885,1.123833589,,,
10,755,163.973,88.796,177.234,754.267,1.112596506,,Mean,1.061077258
1,747,164.409,111.492,194.067,746.506,1.101148489,,Standard Error,0.024328388
17,740,133.24,101.088,147.604,739.956,1.091486782,,Median,1.05854331
22,729,172.647,100.333,197.97,728.168,1.074098659,,Mode,#N/A
2,727,159.823,109.451,179.48,726.935,1.072279897,,Standard Deviation,0.108799861
28,709,151.659,97.333,178.149,708.31,1.044806722,,Sample Variance,0.01183741
11,703,143.332,86.317,186.521,702.962,1.036918048,,Kurtosis,1.41685368
32,687,134.091,96.296,153.617,686.093,1.012035095,,Skewness,1.03008755
4,655,154.787,47.828,178.171,655.495,0.966900908,,Range,0.418360784
7,654,155.827,87.624,168.328,653.313,0.963682305,,Minimum,0.941321722
27,649,171.392,132.109,189.416,648.528,0.956624096,,Maximum,1.359682506
19,649,148.239,95.729,163.751,648.393,0.956424962,,Sum,21.22154517
18,639,138.727,98.906,162.113,638.737,0.942181687,,Count,20
8,639,159.612,122.459,171.192,638.222,0.941422026,,,0
31,639,151.272,115.333,167.954,638.154,0.941321722,,,
36,637,142.854,77.147,164.365,636.115,0.938314054,,,
25,616,157.415,116.101,177.656,615.758,0.908286057,,,
16,608,136.445,84.834,155.845,608.003,0.896846891,,,
15,605,140.873,100.801,158.925,604.613,0.891846404,,,
30,588,158.283,123.577,181.957,587.491,0.866590258,,,
39,579,156.634,108.678,176.602,578.244,0.852950287,,,
20,569,132.832,81.308,147.91,568.529,0.838619984,,,
12,565,167.832,113.66,189.634,564.816,0.833143049,,,
24,555,158.547,88.333,178.336,554.98,0.818634262,,,
23,553,163.663,91.762,187.898,552.957,0.815650196,,,
40,548,137.383,73.795,157.112,547.876,0.808155366,,,
14,543,128.278,56.535,153.998,542.397,0.800073458,,,
26,542,163.416,115.24,187.039,541.264,0.798402204,,,
21,534,166.765,129.267,199.006,533.026,0.786250579,,,
29,507,160.155,105.066,188.259,506.321,0.746858839,,,
38,471,156.499,117.679,174.486,470.221,0.693608817,,,
33,456,144.68,101.958,158.113,455.128,0.671345588,,,
34,450,138.487,96,150.937,449.978,0.663748979,,,
37,425,153.944,81.968,171.605,424.136,0.625630224,,,
35,273,131.728,97.942,145.203,272.275,0.401624642,,,
