 ,Area,Mean,Min,Max,Length,Length (mm),,,
19,889,154.846,44.25,191.604,888.499,1.347492766,,Conversion,659.372
9,728,154.97,82.116,207.718,727.475,1.103284641,,,
27,692,143.407,90.629,173.659,692.18,1.049756435,,,
18,615,133.08,54.562,195.203,614.488,0.931929169,,Column1,
1,607,138.738,48.142,186.638,607.231,0.920923242,,,
3,585,132.814,51.446,162.885,584.631,0.886648205,,Mean,0.84569272
12,578,137.165,76.053,165.259,577.946,0.87650977,,Standard Error,0.037056038
33,566,146.385,93.53,168.24,565.348,0.857403711,,Median,0.797922114
15,546,162.92,68.667,185.43,545.267,0.826948976,,Mode,#N/A
25,527,157.748,73.19,196.093,527.009,0.799258992,,Standard Deviation,0.16571964
28,526,145.126,31.509,193.046,525.246,0.796585236,,Sample Variance,0.027462999
11,509,136.974,73.132,166.16,509.036,0.772001238,,Kurtosis,3.390316159
31,501,155.99,80.994,189.203,500.622,0.759240611,,Skewness,1.71834752
32,494,158.332,88.526,185.298,493.733,0.748792791,,Range,0.673691027
7,483,133.708,48.266,169.948,482.84,0.732272526,,Minimum,0.673801739
8,478,152.789,44.333,191.693,477.495,0.724166328,,Maximum,1.347492766
35,467,137.938,65.795,168.891,466.516,0.707515636,,Sum,16.91385439
17,462,139.108,83.886,173.284,461.989,0.700650012,,Count,20
14,461,126.757,30.873,157.747,460.685,0.698672373,,,0
24,445,176.08,120.358,208.768,444.286,0.673801739,,,
5,439,153.201,29.453,176.601,438.624,0.66521478,,,
13,439,125.496,69.683,157.72,438.256,0.664656673,,,
4,427,112.983,37.543,164.302,426.388,0.646657729,,,
16,415,150.852,100.213,176.907,415.16,0.629629405,,,
26,411,134.715,74.101,159.316,410.578,0.622680369,,,
20,410,128.154,77.62,162.203,410.069,0.621908422,,,
29,409,149.549,49.744,185.673,408.999,0.620285666,,,
10,403,127.242,43.502,179.212,402.147,0.60989396,,,
6,399,126.719,77.028,183.167,398.715,0.604689007,,,
37,387,128.234,57.429,162.74,386.673,0.586426175,,,
39,376,129.243,35.221,165.811,375.525,0.569519179,,,
2,369,119.79,37.111,175.323,368.202,0.558413157,,,
34,360,121.654,69.257,164.796,359.784,0.545646464,,,
40,359,137.615,67.45,179.445,359.165,0.544707692,,,
38,335,132.457,68.288,169.536,334.571,0.507408565,,,
30,311,133.411,47.29,168.087,310.903,0.471513804,,,
21,306,137.954,83.098,170.358,306.274,0.464493488,,,
36,306,135.001,80.333,161.062,305.903,0.463930831,,,
23,284,125.701,77.255,152.543,283.92,0.430591533,,,
22,276,144.082,83.667,175.269,275.721,0.418156974,,,
