 ,Area,Mean,Min,Max,Length,Length (mm),,,
23,667,128.081,41.402,172.649,666.937,0.981226929,,Conversion,679.697
15,591,139.913,27.814,174.719,590.04,0.868092694,,,
14,583,135.029,81.075,190.19,582.392,0.856840622,,,
9,578,126.801,44.277,170.24,577.368,0.849449093,,Column1,
19,574,144.727,18.333,189.105,573.769,0.844154086,,,
24,574,129.63,20.812,167.867,573.45,0.84368476,,Mean,0.835375689
34,572,143.979,72.311,183.055,572.033,0.841600007,,Standard Error,0.008837501
10,572,147.732,67.923,191.465,571.358,0.840606917,,Median,0.827121497
27,568,139.227,56.324,180.143,567.622,0.835110351,,Mode,#N/A
1,565,153.596,29.333,198.824,564.558,0.83060246,,Standard Deviation,0.039522505
30,560,146.188,43.573,189.126,559.826,0.823640534,,Sample Variance,0.001562028
22,560,150.638,58.838,183.347,559.685,0.823433089,,Kurtosis,10.08449349
20,559,130.848,14.312,177.068,558.417,0.821567551,,Skewness,2.803057773
4,553,145.405,52.324,184.008,552.9,0.813450699,,Range,0.187442346
6,551,120.768,50.605,158.232,550.954,0.810587659,,Minimum,0.793784583
5,551,144.803,26.093,183.033,550.399,0.809771119,,Maximum,0.981226929
16,550,125.407,29.85,165.568,549.498,0.808445528,,Sum,16.70751379
13,549,142.374,39.612,188.222,548.966,0.807662826,,Count,20
32,547,146.977,69.326,182.407,546.342,0.803802282,,,0
11,540,133.558,24.286,180.067,539.533,0.793784583,,,
28,537,127.516,52.125,190.208,537.201,0.790353643,,,
40,537,131.366,52.017,164.42,536.313,0.789047178,,,
26,535,124.328,62.606,163.614,534.542,0.786441606,,,
29,531,137.138,59.038,184.112,530.75,0.780862649,,,
36,528,130.536,29.419,178.043,528.101,0.776965324,,,
7,524,139.699,74.197,186.086,523.993,0.770921455,,,
38,516,124.69,62.496,163.784,515.685,0.758698361,,,
8,513,142.992,43.701,208.639,512.617,0.754184585,,,
35,511,133.361,45.567,161.609,510.64,0.751275936,,,
21,502,142.283,28.333,185.576,501.721,0.738153913,,,
2,498,146.336,75.821,188.384,497.688,0.732220386,,,
3,492,130.491,20.968,206.746,492.14,0.724057926,,,
37,486,145.233,92,174.751,485.08,0.713670945,,,
17,474,139.835,68.04,173.716,473.922,0.697254806,,,
12,464,150.604,59.115,215.452,463.743,0.682279016,,,
31,455,150.115,47.949,190.779,454.513,0.668699435,,,
39,453,133.434,76.333,172.258,452.846,0.666246872,,,
33,453,150.35,108.332,177.292,452.352,0.665520077,,,
25,448,128.371,61.508,167.631,447.728,0.658717046,,,
18,438,142.74,37.586,172.406,438.04,0.644463636,,,
