 ,Area,Mean,Min,Max,Length,Length (mm),,,,
45,45,73.719,52.493,88.891,44.196,0.064822624,,,,
46,17,71.414,55.554,87.581,16.643,0.02441042,,,,
47,11,58.079,42.336,71.667,10.63,0.015591105,,,,
48,11,72.165,54.642,92.667,10.44,0.015312431,,,,
49,13,75.4,44.359,97.766,12.042,0.017662097,,,,
50,14,100.583,74.731,140.114,13.454,0.019733088,,,,
51,13,67.319,54.569,80.332,12.042,0.017662097,,,,
52,48,97.52,63.437,151.75,48.433,0.071037065,,,,
53,12,86.75,51,114.667,11,0.016133787,,,,
54,32,123.276,88.894,139.953,31.044,0.045532481,,,,
55,18,94.541,69.333,110.723,17.499,0.025665922,,,,
56,10,72.291,50.362,95.13,9.487,0.013914658,,,,
57,12,94.075,62.388,127.967,11.705,0.017167816,,,,
58,28,86.952,64.816,113.667,27.386,0.040167263,,,,
59,43,149.277,98,255,42.171,0.06185254,,,,
60,20,81.483,63.247,122.333,19.403,0.028458534,,,,
61,26,89.76,52,122.591,25.847,0.03791,,,,
62,38,114.197,67.878,255,37.866,0.055538362,,,,
63,17,95.842,69.433,126.125,16.031,0.023512795,,,,
64,18,93.604,57.486,138,17.464,0.025614587,,,,
65,15,77.167,47.921,106.085,14.318,0.021000324,,,,
66,238,120.711,67.391,144.265,238.397,0.34965877,,,,
67,49,87.777,60.306,107.381,49.146,0.072082828,,,,
68,58,78.651,51.987,90.09,57.901,0.084923856,,,,
69,33,87.91,50.191,110.195,32.985,0.048379361,,,,
70,109,93.023,25.155,136.311,108.275,0.158807801,,,,
71,25,86.504,58.615,101.246,24.083,0.035322727,,,,
72,37,115.57,79.228,141.28,36.574,0.053643376,,,,
73,400,112.734,53.008,138.83,399.825,0.586426498,,,,
74,622,133.531,52.696,255,621.582,0.911679249,,,,
75,131,92.967,42.594,198.211,131.902,0.193461709,,,,
76,47,110.996,42.541,255,46.545,0.068267921,,,,
77,82,97.445,55.665,129.821,81.911,0.120139513,,,,
78,34,93.635,46.74,128.523,33.249,0.048766572,,,,
79,55,76.223,52.72,94.317,54.9,0.080522265,,,,
80,34,100.415,59.955,127.07,33.838,0.049630463,,,,
81,44,82.23,57.325,115.388,43.721,0.064125937,,,,
82,85,86.907,46.646,125.875,84.695,0.124222828,,,,
83,105,117.805,88.443,144.968,105.018,0.154030733,,,,
84,151,125.205,76.047,155.348,150.965,0.221421563,,,,
85,46,119.269,28.087,255,45.449,0.066660409,,,,
86,60,97.938,64.107,123.022,59.588,0.087398192,,,,
87,37,101.138,65.404,118.187,36.805,0.053982185,,,,
88,216,136.927,39.94,255,215.691,0.3163557,,,,
89,388,118.147,61.134,143.214,388.058,0.569167746,,,,
90,168,86.86,33.687,117.238,168.698,0.247430694,,,,
91,22,76.468,58.476,88.214,21.84,0.032032901,,,,
92,10,77.27,65.65,95,9.849,0.014445606,,,,
93,16,79.661,47.787,101.667,15,0.022000619,,,,
94,22,79.02,52.667,103.667,22.011,0.032283708,,,,
95,133,122.339,52.24,154.719,132.565,0.194434137,,,,
96,203,127.784,66.954,255,202.579,0.297124226,,,,
97,17,70.582,50.73,89.7,16.125,0.023650665,,,,
98,118,110.4,63.776,135.048,118.214,0.173385411,,,,
99,18,73.02,54.848,104,17.464,0.025614587,,,,
100,99,96.414,60.937,128.801,98.894,0.145048614,,,,
101,15,74.204,47.684,93.404,14.318,0.021000324,,,,
102,45,85.112,42.721,112.939,44.287,0.064956094,,,,
103,88,93.65,62.332,147.778,87.525,0.128373612,,,,
104,47,85.457,65.163,99.705,46.23,0.067805908,,,,
105,18,89.225,66.118,117.399,17.804,0.026113268,,,,
106,121,100.673,63.265,128.264,120.535,0.17678964,,,,
107,28,78.963,65.306,95.333,27.959,0.041007687,,,,
108,69,110.262,63.982,141.967,68.853,0.100987241,,,,
109,122,105.381,71.738,137.237,121.471,0.178162479,,,,
110,152,112.001,70.62,131.267,152.382,0.223499888,,,,
111,25,83.464,60.367,96.354,24.582,0.036054614,,,,
112,10,79.256,57.976,99.09,9.434,0.013836923,,,,
113,111,94.588,36.779,133.21,110.875,0.162621242,,,,
114,13,69.34,46.947,112.683,12.042,0.017662097,,,,
115,208,103.061,71.24,146.218,208.55,0.305881939,,,,
116,22,99.165,80.647,127.667,21.19,0.031079541,,,,
117,17,77.18,61.748,89.138,16.401,0.024055477,,,,
118,17,86.731,67.03,122.667,16.279,0.023876538,,,,
119,13,94.966,79.667,110.524,12.369,0.01814171,,,,
120,146,110.596,73.967,134.78,145.868,0.213945752,,,,
121,68,130.677,63.16,255,67.484,0.098979318,,,,
122,14,76.135,63.171,89.323,13.892,0.020375507,,,,
123,21,96.949,83.47,113.192,20.248,0.029697902,,,,
124,15,83.93,64.379,115.333,14.213,0.02084632,,,,
125,61,95.803,60.627,121.803,61.207,0.089772792,,,,
126,18,99.629,80,128.667,18,0.026400743,,,,
127,31,84.673,45.822,110.034,30.144,0.044212444,,,,
128,25,88.797,57.616,108.647,24.855,0.036455026,,,,
129,20,84.96,41.704,118.033,19.385,0.028432133,,,,
130,177,131.375,60.224,155.389,177.212,0.259918246,,,,
131,87,110.841,58.667,138.808,86.346,0.126644363,,,,
132,227,119.355,65.663,150.016,226.359,0.33200254,,,,
133,76,109.996,50.277,149.18,76.493,0.11219289,,,,
134,12,101.939,77.818,125.333,11.402,0.016723404,,,,
135,33,120.788,78.757,143.922,32.055,0.047015323,,,,
136,30,123.794,66.955,255,30.143,0.044210977,,,,
137,25,89.338,68.931,96.718,24.91,0.036535695,,,,
138,30,67.324,38.139,104.167,29.5,0.043267884,,,,
139,13,85.497,49.763,110.081,13.705,0.020101232,,,,
