 ,Area,Mean,Min,Max,Length,Length (mm),,,
14,867,138.523,73.886,168.83,867.028,1.282007378,,Conversion,676.305
4,715,131.804,82.427,162.112,714.648,1.056694834,,,
6,711,160.236,119.97,178.847,710.639,1.050767036,,,
21,708,141.094,69.788,171.215,707.63,1.04631786,,Column1,
9,697,135.322,65.407,172.919,697.058,1.030685859,,,
20,679,135.997,48.746,171.413,679.34,1.00448762,,Mean,0.937739703
19,653,121.927,63.425,162.434,652.834,0.965295244,,Standard Error,0.025393185
1,631,115.547,79.282,158.937,630.717,0.932592543,,Median,0.896050598
29,617,173.49,136.935,184.959,616.238,0.911183564,,Mode,#N/A
7,610,145.004,75.179,169.678,609.648,0.901439439,,Standard Deviation,0.113561775
2,603,122.315,52.108,153.181,602.359,0.890661758,,Sample Variance,0.012896277
11,602,159.544,59.975,196.107,602.09,0.890264008,,Kurtosis,3.133754392
5,598,129.838,70.15,163.602,597.734,0.883823127,,Skewness,1.568929872
38,596,129.641,95.006,144.96,595.676,0.880780121,,Range,0.464843525
13,582,134.063,88.982,162.667,582.887,0.861870014,,Minimum,0.817163854
33,575,128.006,77.867,169.899,574.164,0.848971987,,Maximum,1.282007378
8,572,150.553,61.398,179.532,572.063,0.845865401,,Sum,18.75479406
31,565,153.459,113.056,184.154,564.306,0.834395724,,Count,20
22,555,138.691,74.519,168.492,554.25,0.819526693,,,0
17,553,134.407,55.327,160.894,552.652,0.817163854,,,
18,551,132.71,49.164,158.941,550.172,0.813496869,,,
28,550,137.171,87.042,170.656,549.843,0.813010402,,,
34,537,141.149,69.607,164.046,536.904,0.793878502,,,
25,531,144.586,67.228,168.3,530.082,0.783791337,,,
27,521,148.213,91.113,165.588,520.239,0.769237252,,,
12,505,120.644,65.364,159.972,504.653,0.746191437,,,
15,501,133.616,81.553,153.729,500.62,0.740228151,,,
16,500,127.301,72.289,162.315,500.293,0.739744642,,,
3,493,136.72,73.99,158.816,493.082,0.729082293,,,
40,490,129.959,64.346,149.694,489.123,0.723228425,,,
10,489,172.442,85,210.367,488.858,0.72283659,,,
35,476,127.842,70.295,164.322,475.883,0.703651459,,,
37,467,143.178,58.461,162.964,467.024,0.69055234,,,
32,456,154.379,73.547,196.256,456.117,0.674425001,,,
23,420,129.254,67.676,148.748,419.465,0.620230517,,,
30,410,136.091,62.433,159.042,409.877,0.606053482,,,
39,410,180.417,119.933,193.156,409.185,0.605030275,,,
24,367,130.376,73.264,170.194,366.172,0.541430272,,,
36,347,136.259,86.502,165.58,346.719,0.512666622,,,
26,180,123.637,82.08,155.094,180.628,0.267080681,,,
