 ,Area,Mean,Min,Max,Length,Length (mm),,,
1,25,86.567,50.547,149.068,24.083,0.035213801,,Conversion,683.908
2,16,78.939,64.462,95.117,15.232,0.022272001,,,
3,21,77.353,34.353,139.58,20.396,0.029822725,,,
4,41,99.741,66,119.812,40.388,0.059054727,,Column1,
5,25,103.682,62.178,132.68,24.739,0.036172994,,,
6,21,99.984,53.667,124.333,20,0.029243699,,Mean,0.037839519
7,30,106.597,66.333,138.625,29.207,0.042706036,,Standard Error,0.004165998
8,33,89.179,64.556,111.158,32.985,0.048230171,,Median,0.035693397
,,,,,,,,Mode,#N/A
,,,,,,,,Standard Deviation,0.011783221
,,,,,,,,Sample Variance,0.000138844
,,,,,,,,Kurtosis,0.136243652
,,,,,,,,Skewness,0.679913126
,,,,,,,,Range,0.036782725
,,,,,,,,Minimum,0.022272001
,,,,,,,,Maximum,0.059054727
,,,,,,,,Sum,0.302716155
,,,,,,,,Count,8
,,,,,,,,,0
