 ,Area,Mean,Min,Max,Length,Length (mm),,,,
63,13,65.636,37.611,94.508,12.207,0.018866175,,,,
64,34,53.959,41.794,62.22,33.31,0.051481305,,,,
65,24,93.944,79.193,107.162,24.189,0.037384608,,,,
66,12,62.689,33.113,90,11.045,0.017070279,,,,
67,13,61.9,48.013,85.333,12.042,0.018611164,,,,
68,15,79.836,58.667,90.751,14.765,0.022819618,,,,
69,21,100.941,55.008,131.076,20.248,0.031293709,,,,
70,15,102.905,90.667,117.988,14.213,0.02196649,,,,
71,13,76.564,64.667,89.333,12,0.018546252,,,,
72,225,135.449,67.741,163.592,224.562,0.347065287,,,,
73,12,69.498,44.097,93.284,11.18,0.017278925,,,,
74,17,78.395,52.737,107.018,16.155,0.024967892,,,,
75,18,87.992,57.859,107.538,17.464,0.026990979,,,,
76,58,149.21,80.333,170.045,57.009,0.088108607,,,,
77,166,118.435,67.503,163.918,165.907,0.256412753,,,,
78,14,82.256,79.284,85.41,13.038,0.020150503,,,,
79,50,130.744,103.517,150.618,49.092,0.075872717,,,,
80,60,111.044,75.665,145.18,59.169,0.091446932,,,,
81,33,70.703,54.366,84.501,33.071,0.051111925,,,,
82,63,99.365,68.207,110.654,62.201,0.096132952,,,,
83,19,109.899,88.283,144.419,18.601,0.028748236,,,,
84,53,118.435,102.332,148.503,52.352,0.080911116,,,,
85,11,86.107,36.074,135.632,10.44,0.016135239,,,,
86,8,74.077,59.875,100,7.28,0.011251393,,,,
87,30,91.803,71.671,114.093,29.441,0.045501684,,,,
88,26,67.268,21.914,127.449,25.138,0.038851307,,,,
89,18,110.451,84.32,132.62,17.088,0.026409863,,,,
90,34,113.522,101.673,124.333,33.404,0.051626584,,,,
91,25,98.229,88.854,117.11,24.839,0.038389196,,,,
92,12,92.334,83.785,103.928,11.662,0.018023866,,,,
93,24,43.301,35.487,52.448,23.324,0.036047732,,,,
94,19,33.623,25.475,45.333,18.386,0.028415949,,,,
95,57,122.542,38.96,255,56.399,0.087165839,,,,
96,28,115.511,50.333,169.25,27.538,0.042560557,,,,
97,42,140.098,60.667,162.667,41.702,0.064451317,,,,
98,17,92.962,80.591,111.005,16.971,0.026229037,,,,
99,11,52.048,43.456,67.667,10.05,0.015532486,,,,
100,15,47.83,38.082,75.667,15.027,0.023224544,,,,
101,13,68.463,55.3,101.224,12.806,0.019791942,,,,
102,14,81.729,73.153,97.781,13.454,0.02079344,,,,
103,30,130.094,76,151.891,29.428,0.045481592,,,,
