 ,Area,Mean,Min,Max,Length,Length (mm),,,
17,243,157.185,73.196,192.136,242.293,0.356931041,,Conversion,678.823
18,223,162.41,56.681,195.403,223.498,0.329243411,,,
28,98,119.916,37.714,160.204,98.343,0.144872817,,,
30,92,117.822,52.37,179.477,91.26,0.13443858,,,
12,80,137.663,61.667,167.93,80.387,0.11842115,,Column1,
23,81,124.954,80.076,148.841,80.386,0.118419676,,,
3,77,137.07,67.693,164.377,76.817,0.113162047,,Mean,0.129048368
26,75,127.758,52.814,162.219,74.213,0.109325995,,Standard Error,0.016726706
22,70,135.511,87.328,161.314,70.172,0.103373044,,Median,0.102788208
13,71,133.4,74.954,182.196,70.054,0.103199214,,Mode,#N/A
37,70,125.759,78.446,150.989,69.496,0.102377203,,Standard Deviation,0.074804105
21,68,154.393,82.678,183.376,67.914,0.100046698,,Sample Variance,0.005595654
24,68,134.824,77.262,160.164,67.538,0.099492799,,Kurtosis,6.425786304
29,66,143.647,53.849,181.33,65.413,0.09636238,,Skewness,2.709723343
19,66,91.636,69.896,130.921,65.377,0.096309347,,Range,0.268505929
9,65,87.383,53.157,138.221,64.173,0.094535689,,Minimum,0.088425112
32,63,112.399,80.698,143.212,63.083,0.092929968,,Maximum,0.356931041
27,61,105.471,46.688,156.44,61.545,0.090664282,,Sum,2.580967351
33,60,114.058,62.903,170.747,60.033,0.088436897,,Count,20
8,60,93.514,48.622,133.992,60.025,0.088425112,,,0
11,60,148.8,82.446,183.365,59.696,0.08794045,,,
34,59,116.466,65.621,142.725,58.713,0.086492355,,,
6,59,128.44,80.571,159.044,58.596,0.086319998,,,
38,58,103,42.054,149.427,57.887,0.085275543,,,
15,58,139.731,49.512,176.96,57.314,0.084431435,,,
25,58,109.677,29.937,151.013,57.271,0.08436809,,,
5,57,126.171,68.782,149.745,56.368,0.083037846,,,
1,56,145.861,79.284,174.447,56.027,0.082535506,,,
10,56,141.958,75.681,180.855,55.374,0.081573547,,,
39,55,121.537,66.055,162.507,54.682,0.080554136,,,
14,53,104.498,34.933,157.662,52.678,0.077601967,,,
7,51,86.542,64.745,116.99,50.692,0.074676315,,,
4,50,130.662,65.444,159.225,49.881,0.0734816,,,
16,50,149.774,105.667,174.474,49.335,0.072677266,,,
2,49,110.295,65.053,139.565,48.362,0.071243903,,,
40,46,90.095,62.207,124.768,45.843,0.067533068,,,
35,45,113.29,64.081,148.338,44.081,0.064937399,,,
31,43,111.157,60.313,135.158,42.715,0.062925092,,,
20,42,146.437,101.531,171.42,41.733,0.061478471,,,
36,41,119.36,71.699,143.862,40.874,0.060213045,,,
