 ,Area,Mean,Min,Max,Length,Length (mm),,,
27,769,138.962,48.679,173.118,768.854,1.123741762,,Conversion,684.191
25,701,150.838,90.368,176.444,700.353,1.023622059,,,
14,692,148.71,101.293,182.634,692.006,1.011422249,,,
2,677,152.588,63.613,175.569,676.777,0.989163845,,,
21,644,139.442,44.741,173.807,643.445,0.940446454,,Column1,
17,641,146.199,84.264,183.8,640.949,0.93679835,,,
16,641,131.851,57.591,164.457,640.894,0.936717963,,Mean,0.913441641
19,635,149.437,42.731,170.83,635.019,0.92813118,,Standard Error,0.016725375
3,615,130.175,70.646,166.803,614.477,0.8981074,,Median,0.888967408
24,611,160.871,58.491,182.939,611.03,0.893069333,,Mode,#N/A
11,606,148.437,90.988,167.894,605.417,0.884865483,,Standard Deviation,0.074798149
39,597,180.465,117.336,195.645,596.242,0.871455485,,Sample Variance,0.005594763
20,595,167.377,78.017,200.494,594.615,0.869077494,,Kurtosis,1.898318991
1,591,156.98,92.974,185.399,591.072,0.863899116,,Skewness,1.409189192
13,589,145.697,95.755,185.231,588.474,0.860101931,,Range,0.285930391
35,589,148.604,79.197,174.272,588.355,0.859928003,,Minimum,0.837811371
38,587,147.336,72.008,185.838,586.146,0.856699372,,Maximum,1.123741762
15,579,129.394,57.512,171.144,578.543,0.845586978,,Sum,18.26883283
8,574,178.837,143.709,195.688,573.48,0.838186997,,Count,20
10,574,133.108,63.279,164.977,573.223,0.837811371,,,0
26,564,135.446,68.315,182.004,563.086,0.822995333,,,
4,562,145.469,65.271,178.205,561.699,0.820968121,,,
33,560,140.929,54.989,167.311,559.949,0.818410356,,,
34,558,136.641,65.463,158.293,557.919,0.815443348,,,
12,539,165.273,103.073,186.189,539.083,0.787913024,,,
22,538,124.611,43.908,161.202,537.888,0.786166436,,,
30,528,165.547,56.355,189.106,527.059,0.770338984,,,
29,527,153.759,115.811,171.007,526.901,0.770108055,,,
18,525,150.547,77.77,176.24,524.983,0.767304744,,,
32,523,154.462,79.386,182.881,522.213,0.763256167,,,
5,522,162.038,124.431,185.003,522.016,0.762968235,,,
6,517,159.709,99.469,187.878,516.56,0.754993854,,,
9,514,185.982,87.333,201.839,513.807,0.750970124,,,
28,504,159.93,53.865,194.689,504.159,0.736868798,,,
23,499,129.202,56.109,158.718,498.526,0.728635717,,,
7,485,152.114,95.133,176.153,484.532,0.708182364,,,
31,484,176.131,88.234,203.052,483.873,0.707219183,,,
37,461,167.841,110.7,184.711,461.055,0.673868847,,,
40,390,162.185,98.531,186.021,389.745,0.569643564,,,
36,367,164.262,95.68,184.872,366.877,0.536220149,,,
