 ,Area,Mean,Min,Max,Length,Length (mm),,,
33,805,147.113,40.841,170.002,805.12,1.170052288,,Conversion,688.106
28,801,153.403,92.256,194.225,800.518,1.163364365,,,
22,780,147.38,70.014,179.84,779.5,1.132819653,,,
10,769,164.884,116.372,198.036,768.317,1.116567796,,,
39,720,162.018,68.863,201.974,720.015,1.046372216,,Column1,
35,718,151.905,104.524,182.303,717.458,1.042656219,,,
9,703,146.746,70.333,183.56,703.089,1.021774262,,Mean,1.002759895
5,693,132.903,83.422,163.555,692.176,1.005914786,,Standard Error,0.018588246
7,680,151.441,74.94,196.994,679.772,0.987888494,,Median,0.97248607
30,678,155.246,69.494,185.667,678.008,0.985324935,,Mode,#N/A
19,661,171.177,46.052,201.678,660.339,0.959647206,,Standard Deviation,0.083129165
20,659,154.268,105.395,188.078,658.842,0.957471669,,Sample Variance,0.006910458
2,651,141.827,91.127,184.76,650.435,0.945254074,,Kurtosis,-0.328597073
26,649,141.949,82.179,168.887,648.683,0.942707955,,Skewness,0.981934833
27,645,138.687,74.41,175.295,645.253,0.937723258,,Range,0.252715425
24,645,146.578,96.998,177.635,644.256,0.936274353,,Minimum,0.917336864
29,642,139.1,44.205,167.229,641.968,0.932949284,,Maximum,1.170052288
8,638,164.112,104.777,207.478,637.802,0.926894984,,Sum,20.05519789
21,638,136.534,69.848,169.341,637.326,0.92620323,,Count,20
23,632,131.495,55.797,177.473,631.225,0.917336864,,,0
36,629,154.862,64.525,189.972,628.314,0.913106411,,,
25,625,146.008,87.333,179.381,624.778,0.907967668,,,
38,614,173.792,109.301,201.592,613.672,0.891827713,,,
13,612,133.587,85.953,171.558,611.195,0.888227977,,,
16,610,135.98,69.322,177.041,609.945,0.886411396,,,
11,610,164.365,77.42,194.02,609.21,0.885343247,,,
17,607,154.836,51.031,189.098,606.584,0.881526974,,,
6,600,141.286,69.503,180.615,599.693,0.871512529,,,
18,597,166.553,91.691,211.341,596.275,0.866545271,,,
32,595,125.905,53.518,156.064,594.759,0.864342122,,,
34,592,158.646,74.333,175.886,591.611,0.859767245,,,
14,582,135.812,80.652,167.014,581.765,0.845458403,,,
37,576,168.759,120.765,187.943,575.245,0.835983119,,,
31,561,152.077,61.244,176.39,561.293,0.815707173,,,
3,557,136.896,44.341,164.094,557.091,0.809600556,,,
12,555,123.278,64.582,156.812,555.018,0.806587938,,,
4,553,131.743,68.027,175.34,552.774,0.803326813,,,
40,549,150.167,39.758,190.061,548.54,0.797173691,,,
1,527,144.084,64,175.496,527.293,0.766296181,,,
15,526,131.576,90.386,164.029,525.689,0.763965145,,,
