 ,Area,Mean,Min,Max,Length,Length (mm),,,
24,820,152.395,116.466,176.835,819.901,1.242131209,,Conversion,660.076
36,790,165.698,115,206.659,789.434,1.195974403,,,
9,767,171.599,130.5,203.473,766.274,1.160887534,,,
34,745,163.611,91.412,186.752,744.52,1.127930723,,Column1,
2,725,183.198,139.776,203.736,724.219,1.097175174,,,
30,720,171.396,91.422,208.666,719.331,1.089769966,,Mean,1.047231607
21,717,145.922,120,162.333,716.162,1.084969004,,Standard Error,0.019971078
25,709,179.291,155.082,195.524,708.987,1.074099043,,Median,1.04754907
4,702,157.308,133.394,181.355,701.618,1.062935177,,Mode,#N/A
5,701,171.926,154.952,184.713,700.404,1.061095995,,Standard Deviation,0.089313378
39,683,163.266,123.967,191.792,682.52,1.034002145,,Sample Variance,0.007976879
28,677,162.158,136.57,175.611,676.564,1.024978942,,Kurtosis,-0.40790897
11,676,161.846,114.872,197.391,676.071,1.024232058,,Skewness,0.554590163
37,636,183.264,144.585,199.883,635.357,0.962551282,,Range,0.303848345
27,635,155.221,119.241,171.125,634.588,0.961386265,,Minimum,0.938282864
31,633,180.177,122.333,201.204,632.663,0.958469934,,Maximum,1.242131209
23,630,151.47,109.962,168.727,629.625,0.953867433,,Sum,20.94463213
33,625,196.284,147.181,213.564,624.485,0.946080451,,Count,20
3,623,152.726,105.234,180.352,622.988,0.943812531,,,0
13,620,180.079,116.333,203.924,619.338,0.938282864,,,
20,618,166.533,98.199,193.303,618.307,0.936720923,,,
29,612,181.947,109.025,205.828,611.221,0.925985796,,,
22,604,150.275,89.804,165.113,603.579,0.914408341,,,
15,602,185.451,141.667,216.946,601.269,0.910908744,,,
6,598,149.309,75.053,168.738,597.51,0.905213945,,,
14,586,180.543,129.461,206.067,585.332,0.886764554,,,
18,585,173.046,134.72,198.564,584.568,0.885607112,,,
26,583,161.256,114.667,178.247,582.792,0.882916513,,,
1,573,187.863,123.735,205.466,572.439,0.867231955,,,
16,571,198.319,164,223.913,570.426,0.864182306,,,
12,562,179.453,141.996,205.843,561.586,0.850789909,,,
7,557,161.721,121.085,187.155,556.355,0.842865064,,,
40,548,165.34,124.412,199.35,547.354,0.829228755,,,
19,540,173.971,131.756,188.293,539.82,0.817814918,,,
35,535,156.709,97.751,179.461,534.834,0.810261243,,,
38,528,164.886,135.62,185.332,527.842,0.799668523,,,
17,522,188.73,163.912,212.691,521.657,0.79029839,,,
10,492,189.396,142.278,211.569,491.867,0.745167223,,,
8,490,195.285,157.168,211.824,489.22,0.741157079,,,
32,462,188.18,109.861,214.481,461.66,0.699404311,,,
